session_id,user_id,evse_id,start_ts,end_ts,session_type,tariff_model
research_20260521_1000-0408,user-006,EVSE-046,2026-05-21T17:52:00.078344Z,2026-05-21T18:12:00.078344Z,bidirectional,TOU
research_20260521_1000-0409,user-008,EVSE-042,2026-05-21T05:48:24.591549Z,2026-05-21T06:48:24.591549Z,charge_only,TOU
research_20260521_1000-0410,user-010,EVSE-002,2026-05-21T06:33:41.254622Z,2026-05-21T07:13:41.254622Z,charge_only,TOU
research_20260521_1000-0411,user-001,EVSE-010,2026-05-21T18:57:42.572899Z,2026-05-21T19:27:42.572899Z,bidirectional,TOU
research_20260521_1000-0412,user-008,EVSE-038,2026-05-21T12:40:03.333236Z,2026-05-21T13:40:03.333236Z,bidirectional,TOU
research_20260521_1000-0413,user-008,EVSE-040,2026-05-21T18:25:03.340085Z,2026-05-21T18:45:03.340085Z,bidirectional,TOU
research_20260521_1000-0414,user-007,EVSE-019,2026-05-21T23:29:02.281705Z,2026-05-22T00:09:02.281705Z,bidirectional,TOU
research_20260521_1000-0415,user-007,EVSE-007,2026-05-21T03:59:21.823563Z,2026-05-21T04:39:21.823563Z,charge_only,TOU
research_20260521_1000-0416,user-008,EVSE-005,2026-05-21T16:41:44.476410Z,2026-05-21T17:11:44.476410Z,bidirectional,TOU
research_20260521_1000-0417,user-004,EVSE-039,2026-05-21T21:05:12.553964Z,2026-05-21T21:35:12.553964Z,bidirectional,TOU
research_20260521_1000-0418,user-008,EVSE-033,2026-05-21T04:48:27.533103Z,2026-05-21T05:08:27.533103Z,charge_only,TOU
research_20260521_1000-0419,user-004,EVSE-029,2026-05-21T02:07:10.829426Z,2026-05-21T02:37:10.829426Z,bidirectional,TOU
research_20260521_1000-0420,user-001,EVSE-034,2026-05-21T18:05:44.692017Z,2026-05-21T19:05:44.692017Z,bidirectional,TOU
research_20260521_1000-0421,user-001,EVSE-011,2026-05-21T13:21:41.201240Z,2026-05-21T13:41:41.201240Z,charge_only,TOU
research_20260521_1000-0422,user-001,EVSE-020,2026-05-21T08:08:20.778715Z,2026-05-21T08:38:20.778715Z,bidirectional,TOU
research_20260521_1000-0423,user-006,EVSE-042,2026-05-21T23:47:37.247025Z,2026-05-22T00:27:37.247025Z,charge_only,TOU
research_20260521_1000-0424,user-005,EVSE-020,2026-05-21T21:57:38.128228Z,2026-05-21T23:12:38.128228Z,discharge_only,TOU
research_20260521_1000-0425,user-002,EVSE-048,2026-05-21T06:24:56.395301Z,2026-05-21T07:04:56.395301Z,charge_only,TOU
research_20260521_1000-0426,user-009,EVSE-013,2026-05-21T03:42:55.565446Z,2026-05-21T04:12:55.565446Z,bidirectional,TOU
research_20260521_1000-0427,user-002,EVSE-032,2026-05-21T20:27:57.798900Z,2026-05-21T21:27:57.798900Z,bidirectional,TOU
research_20260521_1000-0428,user-003,EVSE-048,2026-05-21T20:31:08.489932Z,2026-05-21T21:01:08.489932Z,charge_only,TOU
research_20260521_1000-0429,user-002,EVSE-014,2026-05-21T09:32:41.741533Z,2026-05-21T10:32:41.741533Z,bidirectional,TOU
research_20260521_1000-0430,user-001,EVSE-049,2026-05-21T21:02:50.868965Z,2026-05-21T21:42:50.868965Z,charge_only,TOU
research_20260521_1000-0431,user-008,EVSE-043,2026-05-21T07:58:12.127644Z,2026-05-21T08:28:12.127644Z,discharge_only,TOU
research_20260521_1000-0432,user-002,EVSE-006,2026-05-21T03:12:01.611264Z,2026-05-21T03:32:01.611264Z,charge_only,TOU
research_20260521_1000-0433,user-010,EVSE-028,2026-05-21T05:48:02.049803Z,2026-05-21T07:03:02.049803Z,bidirectional,TOU
research_20260521_1000-0434,user-009,EVSE-021,2026-05-21T16:21:58.157584Z,2026-05-21T17:01:58.157584Z,bidirectional,TOU
research_20260521_1000-0435,user-005,EVSE-049,2026-05-21T14:37:29.208949Z,2026-05-21T15:17:29.208949Z,discharge_only,TOU
research_20260521_1000-0436,user-005,EVSE-006,2026-05-21T22:31:41.397109Z,2026-05-21T23:31:41.397109Z,discharge_only,TOU
research_20260521_1000-0437,user-003,EVSE-019,2026-05-21T15:01:26.428952Z,2026-05-21T15:31:26.428952Z,charge_only,TOU
research_20260521_1000-0438,user-001,EVSE-009,2026-05-21T01:34:45.011094Z,2026-05-21T02:34:45.011094Z,charge_only,TOU
research_20260521_1000-0439,user-007,EVSE-001,2026-05-21T18:55:22.544768Z,2026-05-21T20:10:22.544768Z,charge_only,TOU
research_20260521_1000-0440,user-007,EVSE-050,2026-05-21T10:38:39.687448Z,2026-05-21T11:38:39.687448Z,charge_only,TOU
research_20260521_1000-0441,user-002,EVSE-046,2026-05-21T12:52:43.365259Z,2026-05-21T13:22:43.365259Z,bidirectional,TOU
research_20260521_1000-0442,user-006,EVSE-005,2026-05-21T23:06:00.821891Z,2026-05-22T00:06:00.821891Z,charge_only,TOU
research_20260521_1000-0443,user-003,EVSE-027,2026-05-21T17:45:08.444867Z,2026-05-21T19:00:08.444867Z,charge_only,TOU
research_20260521_1000-0444,user-008,EVSE-011,2026-05-21T12:05:22.344585Z,2026-05-21T13:20:22.344585Z,charge_only,TOU
research_20260521_1000-0445,user-002,EVSE-049,2026-05-21T23:18:51.794206Z,2026-05-22T00:18:51.794206Z,charge_only,TOU
research_20260521_1000-0446,user-002,EVSE-029,2026-05-21T21:55:49.802000Z,2026-05-21T22:15:49.802000Z,discharge_only,TOU
research_20260521_1000-0447,user-007,EVSE-043,2026-05-21T22:24:15.721613Z,2026-05-21T22:44:15.721613Z,bidirectional,TOU
research_20260521_1000-0448,user-008,EVSE-009,2026-05-21T04:53:57.771846Z,2026-05-21T06:08:57.771846Z,bidirectional,TOU
research_20260521_1000-0449,user-006,EVSE-022,2026-05-21T16:30:53.336044Z,2026-05-21T17:45:53.336044Z,bidirectional,TOU
research_20260521_1000-0450,user-008,EVSE-041,2026-05-21T09:35:20.536993Z,2026-05-21T10:15:20.536993Z,charge_only,TOU
research_20260521_1000-0451,user-010,EVSE-049,2026-05-21T18:52:04.832944Z,2026-05-21T19:52:04.832944Z,charge_only,TOU
research_20260521_1000-0452,user-004,EVSE-007,2026-05-21T19:14:07.920488Z,2026-05-21T19:44:07.920488Z,charge_only,TOU
research_20260521_1000-0453,user-007,EVSE-034,2026-05-21T08:15:59.301361Z,2026-05-21T08:35:59.301361Z,charge_only,TOU
research_20260521_1000-0454,user-007,EVSE-041,2026-05-21T02:54:07.290931Z,2026-05-21T03:14:07.290931Z,bidirectional,TOU
research_20260521_1000-0455,user-010,EVSE-032,2026-05-21T09:53:15.044625Z,2026-05-21T11:08:15.044625Z,charge_only,TOU
research_20260521_1000-0456,user-006,EVSE-011,2026-05-21T11:22:18.902017Z,2026-05-21T12:22:18.902017Z,charge_only,TOU
research_20260521_1000-0457,user-009,EVSE-028,2026-05-21T21:56:56.829657Z,2026-05-21T22:16:56.829657Z,discharge_only,TOU
research_20260521_1000-0458,user-006,EVSE-018,2026-05-21T04:40:30.814199Z,2026-05-21T05:20:30.814199Z,discharge_only,TOU
research_20260521_1000-0459,user-002,EVSE-023,2026-05-21T15:20:15.532626Z,2026-05-21T16:35:15.532626Z,discharge_only,TOU
research_20260521_1000-0460,user-007,EVSE-047,2026-05-21T04:15:31.182288Z,2026-05-21T04:35:31.182288Z,charge_only,TOU
research_20260521_1000-0461,user-009,EVSE-022,2026-05-21T09:53:42.885570Z,2026-05-21T11:08:42.885570Z,charge_only,TOU
research_20260521_1000-0462,user-007,EVSE-013,2026-05-21T05:40:30.487432Z,2026-05-21T06:55:30.487432Z,discharge_only,TOU
research_20260521_1000-0463,user-008,EVSE-034,2026-05-21T08:38:50.114375Z,2026-05-21T09:18:50.114375Z,bidirectional,TOU
research_20260521_1000-0464,user-009,EVSE-020,2026-05-21T23:43:05.531520Z,2026-05-22T00:23:05.531520Z,discharge_only,TOU
research_20260521_1000-0465,user-008,EVSE-030,2026-05-21T20:10:21.300013Z,2026-05-21T21:25:21.300013Z,charge_only,TOU
research_20260521_1000-0466,user-005,EVSE-003,2026-05-21T14:35:49.792219Z,2026-05-21T15:05:49.792219Z,bidirectional,TOU
research_20260521_1000-0467,user-005,EVSE-003,2026-05-21T02:48:07.176100Z,2026-05-21T04:03:07.176100Z,charge_only,TOU
research_20260521_1000-0468,user-008,EVSE-011,2026-05-21T14:50:08.158930Z,2026-05-21T15:50:08.158930Z,discharge_only,TOU
research_20260521_1000-0469,user-002,EVSE-029,2026-05-21T19:43:46.757423Z,2026-05-21T20:03:46.757423Z,charge_only,TOU
research_20260521_1000-0470,user-001,EVSE-002,2026-05-21T02:33:31.782226Z,2026-05-21T03:48:31.782226Z,discharge_only,TOU
research_20260521_1000-0471,user-004,EVSE-003,2026-05-21T07:39:51.496981Z,2026-05-21T07:59:51.496981Z,charge_only,TOU
research_20260521_1000-0472,user-006,EVSE-021,2026-05-21T16:14:20.484634Z,2026-05-21T16:44:20.484634Z,bidirectional,TOU
research_20260521_1000-0473,user-004,EVSE-037,2026-05-21T22:23:56.193057Z,2026-05-21T23:03:56.193057Z,charge_only,TOU
research_20260521_1000-0474,user-010,EVSE-048,2026-05-21T16:11:55.789273Z,2026-05-21T17:11:55.789273Z,charge_only,TOU
research_20260521_1000-0475,user-001,EVSE-018,2026-05-21T18:24:02.849851Z,2026-05-21T19:39:02.849851Z,discharge_only,TOU
research_20260521_1000-0476,user-001,EVSE-034,2026-05-21T11:28:56.584931Z,2026-05-21T12:28:56.584931Z,charge_only,TOU
research_20260521_1000-0477,user-001,EVSE-013,2026-05-21T22:25:57.101539Z,2026-05-21T23:25:57.101539Z,charge_only,TOU
research_20260521_1000-0478,user-004,EVSE-020,2026-05-21T16:42:32.098892Z,2026-05-21T17:57:32.098892Z,charge_only,TOU
research_20260521_1000-0479,user-003,EVSE-026,2026-05-21T17:48:29.995206Z,2026-05-21T18:48:29.995206Z,charge_only,TOU
research_20260521_1000-0480,user-008,EVSE-028,2026-05-21T16:35:45.144684Z,2026-05-21T17:50:45.144684Z,discharge_only,TOU
research_20260521_1000-0481,user-001,EVSE-043,2026-05-21T01:52:05.117532Z,2026-05-21T02:32:05.117532Z,charge_only,TOU
research_20260521_1000-0482,user-002,EVSE-049,2026-05-21T08:31:04.065442Z,2026-05-21T09:31:04.065442Z,charge_only,TOU
research_20260521_1000-0483,user-002,EVSE-032,2026-05-21T21:21:38.720203Z,2026-05-21T22:36:38.720203Z,charge_only,TOU
research_20260521_1000-0484,user-008,EVSE-007,2026-05-21T10:22:23.239608Z,2026-05-21T10:52:23.239608Z,bidirectional,TOU
research_20260521_1000-0485,user-005,EVSE-018,2026-05-21T21:55:34.909687Z,2026-05-21T22:15:34.909687Z,bidirectional,TOU
research_20260521_1000-0486,user-010,EVSE-031,2026-05-21T05:02:32.500699Z,2026-05-21T05:22:32.500699Z,bidirectional,TOU
research_20260521_1000-0487,user-006,EVSE-045,2026-05-21T15:05:04.165439Z,2026-05-21T15:45:04.165439Z,charge_only,TOU
research_20260521_1000-0488,user-003,EVSE-043,2026-05-21T23:22:01.211084Z,2026-05-21T23:42:01.211084Z,bidirectional,TOU
research_20260521_1000-0489,user-006,EVSE-031,2026-05-21T23:35:03.141725Z,2026-05-22T00:15:03.141725Z,charge_only,TOU
research_20260521_1000-0490,user-002,EVSE-030,2026-05-21T06:21:38.403006Z,2026-05-21T07:01:38.403006Z,bidirectional,TOU
research_20260521_1000-0491,user-002,EVSE-041,2026-05-21T12:24:40.637686Z,2026-05-21T13:39:40.637686Z,bidirectional,TOU
research_20260521_1000-0492,user-006,EVSE-009,2026-05-21T03:03:24.331554Z,2026-05-21T04:18:24.331554Z,bidirectional,TOU
research_20260521_1000-0493,user-010,EVSE-038,2026-05-21T06:17:50.294250Z,2026-05-21T06:57:50.294250Z,charge_only,TOU
research_20260521_1000-0494,user-009,EVSE-003,2026-05-21T03:31:35.921020Z,2026-05-21T04:11:35.921020Z,charge_only,TOU
research_20260521_1000-0495,user-002,EVSE-047,2026-05-21T17:25:13.700311Z,2026-05-21T18:40:13.700311Z,charge_only,TOU
research_20260521_1000-0496,user-003,EVSE-030,2026-05-21T00:11:52.138224Z,2026-05-21T01:26:52.138224Z,discharge_only,TOU
research_20260521_1000-0497,user-008,EVSE-044,2026-05-21T07:16:49.442558Z,2026-05-21T07:56:49.442558Z,bidirectional,TOU
research_20260521_1000-0498,user-002,EVSE-048,2026-05-21T15:26:57.555029Z,2026-05-21T16:26:57.555029Z,charge_only,TOU
research_20260521_1000-0499,user-002,EVSE-038,2026-05-21T05:19:04.057920Z,2026-05-21T06:19:04.057920Z,charge_only,TOU
research_20260521_1000-0500,user-007,EVSE-035,2026-05-21T16:49:21.406807Z,2026-05-21T17:19:21.406807Z,discharge_only,TOU
research_20260521_1000-0501,user-002,EVSE-036,2026-05-21T11:31:46.943583Z,2026-05-21T12:46:46.943583Z,charge_only,TOU
research_20260521_1000-0502,user-002,EVSE-014,2026-05-21T00:27:54.183231Z,2026-05-21T01:42:54.183231Z,discharge_only,TOU
research_20260521_1000-0503,user-001,EVSE-017,2026-05-21T18:17:34.529276Z,2026-05-21T18:47:34.529276Z,bidirectional,TOU
research_20260521_1000-0504,user-003,EVSE-018,2026-05-21T14:22:54.869949Z,2026-05-21T14:42:54.869949Z,charge_only,TOU
research_20260521_1000-0505,user-004,EVSE-022,2026-05-21T06:50:11.954774Z,2026-05-21T08:05:11.954774Z,charge_only,TOU
research_20260521_1000-0506,user-004,EVSE-034,2026-05-21T17:24:56.917613Z,2026-05-21T17:44:56.917613Z,charge_only,TOU
research_20260521_1000-0507,user-008,EVSE-044,2026-05-21T21:41:25.295852Z,2026-05-21T22:21:25.295852Z,charge_only,TOU
research_20260521_1000-0508,user-010,EVSE-027,2026-05-21T02:48:53.373252Z,2026-05-21T03:48:53.373252Z,charge_only,TOU
research_20260521_1000-0509,user-006,EVSE-028,2026-05-21T04:49:12.287148Z,2026-05-21T06:04:12.287148Z,bidirectional,TOU
research_20260521_1000-0510,user-003,EVSE-034,2026-05-21T12:28:17.726134Z,2026-05-21T13:43:17.726134Z,charge_only,TOU
research_20260521_1000-0511,user-008,EVSE-014,2026-05-21T00:49:54.466044Z,2026-05-21T02:04:54.466044Z,bidirectional,TOU
research_20260521_1000-0512,user-009,EVSE-020,2026-05-21T04:09:57.153723Z,2026-05-21T04:29:57.153723Z,charge_only,TOU
research_20260521_1000-0513,user-003,EVSE-032,2026-05-21T14:20:01.317144Z,2026-05-21T14:40:01.317144Z,discharge_only,TOU
research_20260521_1000-0514,user-005,EVSE-009,2026-05-21T18:33:25.371878Z,2026-05-21T19:33:25.371878Z,bidirectional,TOU
research_20260521_1000-0515,user-001,EVSE-049,2026-05-21T20:08:08.999906Z,2026-05-21T20:38:08.999906Z,charge_only,TOU
research_20260521_1000-0516,user-009,EVSE-028,2026-05-21T06:33:34.070312Z,2026-05-21T07:33:34.070312Z,bidirectional,TOU
research_20260521_1000-0517,user-009,EVSE-012,2026-05-21T19:29:55.275661Z,2026-05-21T20:09:55.275661Z,charge_only,TOU
research_20260521_1000-0518,user-003,EVSE-041,2026-05-21T18:28:41.205791Z,2026-05-21T18:58:41.205791Z,bidirectional,TOU
research_20260521_1000-0519,user-007,EVSE-012,2026-05-21T12:28:57.531470Z,2026-05-21T13:43:57.531470Z,charge_only,TOU
research_20260521_1000-0520,user-006,EVSE-039,2026-05-21T16:40:43.581547Z,2026-05-21T17:00:43.581547Z,bidirectional,TOU
research_20260521_1000-0521,user-004,EVSE-046,2026-05-21T09:57:34.128509Z,2026-05-21T10:17:34.128509Z,bidirectional,TOU
research_20260521_1000-0522,user-009,EVSE-036,2026-05-21T09:07:37.504114Z,2026-05-21T09:47:37.504114Z,charge_only,TOU
research_20260521_1000-0523,user-008,EVSE-037,2026-05-21T08:51:59.695240Z,2026-05-21T09:11:59.695240Z,bidirectional,TOU
research_20260521_1000-0524,user-004,EVSE-033,2026-05-21T06:12:22.206993Z,2026-05-21T07:12:22.206993Z,charge_only,TOU
research_20260521_1000-0525,user-009,EVSE-018,2026-05-21T17:46:16.689038Z,2026-05-21T18:16:16.689038Z,charge_only,TOU
research_20260521_1000-0526,user-001,EVSE-036,2026-05-21T08:33:55.506061Z,2026-05-21T09:03:55.506061Z,charge_only,TOU
research_20260521_1000-0527,user-010,EVSE-002,2026-05-21T16:54:21.042758Z,2026-05-21T17:14:21.042758Z,charge_only,TOU
research_20260521_1000-0528,user-010,EVSE-031,2026-05-21T21:25:43.347909Z,2026-05-21T22:25:43.347909Z,bidirectional,TOU
research_20260521_1000-0529,user-003,EVSE-044,2026-05-21T04:24:32.333868Z,2026-05-21T04:54:32.333868Z,charge_only,TOU
research_20260521_1000-0530,user-002,EVSE-006,2026-05-21T13:44:59.469351Z,2026-05-21T14:44:59.469351Z,charge_only,TOU
research_20260521_1000-0531,user-010,EVSE-049,2026-05-21T23:39:33.867493Z,2026-05-21T23:59:33.867493Z,charge_only,TOU
research_20260521_1000-0532,user-003,EVSE-023,2026-05-21T16:36:21.936637Z,2026-05-21T17:36:21.936637Z,bidirectional,TOU
research_20260521_1000-0533,user-007,EVSE-008,2026-05-21T07:30:03.392690Z,2026-05-21T07:50:03.392690Z,bidirectional,TOU
research_20260521_1000-0534,user-002,EVSE-042,2026-05-21T02:29:21.327182Z,2026-05-21T03:44:21.327182Z,bidirectional,TOU
research_20260521_1000-0535,user-008,EVSE-016,2026-05-21T06:40:15.924742Z,2026-05-21T07:40:15.924742Z,bidirectional,TOU
research_20260521_1000-0536,user-009,EVSE-004,2026-05-21T11:10:22.216113Z,2026-05-21T12:25:22.216113Z,charge_only,TOU
research_20260521_1000-0537,user-003,EVSE-046,2026-05-21T16:54:38.154306Z,2026-05-21T17:24:38.154306Z,charge_only,TOU
research_20260521_1000-0538,user-007,EVSE-010,2026-05-21T15:03:46.482419Z,2026-05-21T15:23:46.482419Z,charge_only,TOU
research_20260521_1000-0539,user-010,EVSE-039,2026-05-21T04:02:15.725418Z,2026-05-21T05:02:15.725418Z,charge_only,TOU
research_20260521_1000-0540,user-001,EVSE-026,2026-05-21T14:28:11.844371Z,2026-05-21T15:28:11.844371Z,charge_only,TOU
research_20260521_1000-0541,user-003,EVSE-005,2026-05-21T04:14:35.570976Z,2026-05-21T05:29:35.570976Z,charge_only,TOU
research_20260521_1000-0542,user-005,EVSE-004,2026-05-21T19:28:38.934863Z,2026-05-21T19:58:38.934863Z,charge_only,TOU
research_20260521_1000-0543,user-001,EVSE-033,2026-05-21T00:27:01.203446Z,2026-05-21T01:07:01.203446Z,charge_only,TOU
research_20260521_1000-0544,user-010,EVSE-033,2026-05-21T04:52:39.612734Z,2026-05-21T05:52:39.612734Z,charge_only,TOU
research_20260521_1000-0545,user-009,EVSE-040,2026-05-21T01:39:28.369623Z,2026-05-21T02:19:28.369623Z,charge_only,TOU
research_20260521_1000-0546,user-010,EVSE-006,2026-05-21T08:54:58.974556Z,2026-05-21T09:54:58.974556Z,charge_only,TOU
research_20260521_1000-0547,user-008,EVSE-040,2026-05-21T17:47:33.629803Z,2026-05-21T18:47:33.629803Z,charge_only,TOU
research_20260521_1000-0548,user-007,EVSE-015,2026-05-21T11:50:26.574050Z,2026-05-21T12:30:26.574050Z,bidirectional,TOU
research_20260521_1000-0549,user-002,EVSE-048,2026-05-21T15:36:31.760088Z,2026-05-21T16:36:31.760088Z,charge_only,TOU
research_20260521_1000-0550,user-001,EVSE-018,2026-05-21T10:54:04.982443Z,2026-05-21T11:54:04.982443Z,charge_only,TOU
research_20260521_1000-0551,user-003,EVSE-031,2026-05-21T22:19:16.018119Z,2026-05-21T23:19:16.018119Z,bidirectional,TOU
research_20260521_1000-0552,user-007,EVSE-032,2026-05-21T15:28:14.578670Z,2026-05-21T16:43:14.578670Z,charge_only,TOU
research_20260521_1000-0553,user-007,EVSE-003,2026-05-21T17:40:33.847226Z,2026-05-21T18:00:33.847226Z,charge_only,TOU
research_20260521_1000-0554,user-007,EVSE-002,2026-05-21T07:16:07.058035Z,2026-05-21T07:46:07.058035Z,discharge_only,TOU
research_20260521_1000-0555,user-002,EVSE-045,2026-05-21T07:11:58.998578Z,2026-05-21T08:11:58.998578Z,discharge_only,TOU
research_20260521_1000-0556,user-010,EVSE-032,2026-05-21T01:28:25.307498Z,2026-05-21T01:48:25.307498Z,charge_only,TOU
research_20260521_1000-0557,user-009,EVSE-042,2026-05-21T21:35:25.740945Z,2026-05-21T22:35:25.740945Z,charge_only,TOU
research_20260521_1000-0558,user-001,EVSE-003,2026-05-21T01:25:57.107651Z,2026-05-21T01:55:57.107651Z,bidirectional,TOU
research_20260521_1000-0559,user-006,EVSE-028,2026-05-21T03:48:17.504414Z,2026-05-21T05:03:17.504414Z,charge_only,TOU
research_20260521_1000-0560,user-003,EVSE-048,2026-05-21T11:52:52.191177Z,2026-05-21T13:07:52.191177Z,charge_only,TOU
research_20260521_1000-0561,user-006,EVSE-038,2026-05-21T19:30:21.633199Z,2026-05-21T20:00:21.633199Z,bidirectional,TOU
research_20260521_1000-0562,user-010,EVSE-027,2026-05-21T21:02:20.074485Z,2026-05-21T21:32:20.074485Z,bidirectional,TOU
research_20260521_1000-0563,user-002,EVSE-039,2026-05-21T18:56:10.427943Z,2026-05-21T19:56:10.427943Z,charge_only,TOU
research_20260521_1000-0564,user-005,EVSE-015,2026-05-21T01:44:43.213313Z,2026-05-21T02:14:43.213313Z,bidirectional,TOU
research_20260521_1000-0565,user-003,EVSE-026,2026-05-21T17:33:40.178013Z,2026-05-21T18:33:40.178013Z,charge_only,TOU
research_20260521_1000-0566,user-010,EVSE-028,2026-05-21T16:30:19.044808Z,2026-05-21T17:00:19.044808Z,charge_only,TOU
research_20260521_1000-0567,user-002,EVSE-026,2026-05-21T13:11:51.547615Z,2026-05-21T13:31:51.547615Z,bidirectional,TOU
research_20260521_1000-0568,user-006,EVSE-030,2026-05-21T13:40:40.980440Z,2026-05-21T14:10:40.980440Z,bidirectional,TOU
research_20260521_1000-0569,user-004,EVSE-013,2026-05-21T10:30:14.253588Z,2026-05-21T11:30:14.253588Z,charge_only,TOU
research_20260521_1000-0570,user-001,EVSE-034,2026-05-21T00:13:01.560497Z,2026-05-21T01:13:01.560497Z,bidirectional,TOU
research_20260521_1000-0571,user-002,EVSE-040,2026-05-21T12:42:21.214395Z,2026-05-21T13:42:21.214395Z,discharge_only,TOU
research_20260521_1000-0572,user-001,EVSE-004,2026-05-21T20:39:13.345818Z,2026-05-21T21:19:13.345818Z,charge_only,TOU
research_20260521_1000-0573,user-002,EVSE-027,2026-05-21T22:49:52.507101Z,2026-05-21T23:29:52.507101Z,bidirectional,TOU
research_20260521_1000-0574,user-009,EVSE-014,2026-05-21T11:19:16.316617Z,2026-05-21T12:34:16.316617Z,charge_only,TOU
research_20260521_1000-0575,user-008,EVSE-007,2026-05-21T21:28:28.200369Z,2026-05-21T21:58:28.200369Z,charge_only,TOU
research_20260521_1000-0576,user-006,EVSE-012,2026-05-21T14:43:46.255304Z,2026-05-21T15:43:46.255304Z,charge_only,TOU
research_20260521_1000-0577,user-009,EVSE-042,2026-05-21T13:07:11.824853Z,2026-05-21T13:47:11.824853Z,charge_only,TOU
research_20260521_1000-0578,user-004,EVSE-015,2026-05-21T16:55:37.890708Z,2026-05-21T17:55:37.890708Z,charge_only,TOU
research_20260521_1000-0579,user-007,EVSE-023,2026-05-21T14:34:39.141044Z,2026-05-21T14:54:39.141044Z,charge_only,TOU
research_20260521_1000-0580,user-005,EVSE-016,2026-05-21T06:22:12.571805Z,2026-05-21T06:42:12.571805Z,charge_only,TOU
research_20260521_1000-0581,user-003,EVSE-031,2026-05-21T19:29:13.442803Z,2026-05-21T20:29:13.442803Z,charge_only,TOU
research_20260521_1000-0582,user-010,EVSE-017,2026-05-21T07:39:44.003111Z,2026-05-21T08:19:44.003111Z,charge_only,TOU
research_20260521_1000-0583,user-008,EVSE-002,2026-05-21T23:39:28.324953Z,2026-05-22T00:19:28.324953Z,charge_only,TOU
research_20260521_1000-0584,user-004,EVSE-025,2026-05-21T08:09:30.698709Z,2026-05-21T08:39:30.698709Z,charge_only,TOU
research_20260521_1000-0585,user-009,EVSE-023,2026-05-21T02:24:07.272562Z,2026-05-21T03:24:07.272562Z,bidirectional,TOU
research_20260521_1000-0586,user-008,EVSE-019,2026-05-21T01:43:47.066161Z,2026-05-21T02:13:47.066161Z,charge_only,TOU
research_20260521_1000-0587,user-005,EVSE-009,2026-05-21T04:10:19.340076Z,2026-05-21T04:30:19.340076Z,charge_only,TOU
research_20260521_1000-0588,user-009,EVSE-020,2026-05-21T08:00:55.833691Z,2026-05-21T09:15:55.833691Z,charge_only,TOU
research_20260521_1000-0589,user-007,EVSE-028,2026-05-21T07:41:21.034564Z,2026-05-21T08:21:21.034564Z,bidirectional,TOU
research_20260521_1000-0590,user-006,EVSE-020,2026-05-21T11:53:30.368999Z,2026-05-21T12:33:30.368999Z,discharge_only,TOU
research_20260521_1000-0591,user-006,EVSE-004,2026-05-21T20:55:43.452044Z,2026-05-21T22:10:43.452044Z,charge_only,TOU
research_20260521_1000-0592,user-009,EVSE-010,2026-05-21T06:14:19.000307Z,2026-05-21T06:34:19.000307Z,bidirectional,TOU
research_20260521_1000-0593,user-001,EVSE-017,2026-05-21T04:38:54.704650Z,2026-05-21T05:53:54.704650Z,bidirectional,TOU
research_20260521_1000-0594,user-010,EVSE-038,2026-05-21T21:01:35.819758Z,2026-05-21T21:31:35.819758Z,bidirectional,TOU
research_20260521_1000-0595,user-007,EVSE-001,2026-05-21T14:43:25.083841Z,2026-05-21T15:03:25.083841Z,discharge_only,TOU
research_20260521_1000-0596,user-010,EVSE-025,2026-05-21T13:18:56.981236Z,2026-05-21T13:58:56.981236Z,charge_only,TOU
research_20260521_1000-0597,user-003,EVSE-038,2026-05-21T15:32:18.690970Z,2026-05-21T16:47:18.690970Z,charge_only,TOU
research_20260521_1000-0598,user-010,EVSE-049,2026-05-21T04:03:57.826436Z,2026-05-21T04:23:57.826436Z,bidirectional,TOU
research_20260521_1000-0599,user-004,EVSE-005,2026-05-21T21:27:10.691679Z,2026-05-21T21:57:10.691679Z,charge_only,TOU
research_20260521_1000-0600,user-001,EVSE-011,2026-05-21T01:49:05.206950Z,2026-05-21T02:29:05.206950Z,charge_only,TOU
research_20260521_1000-0601,user-004,EVSE-050,2026-05-21T21:55:08.019015Z,2026-05-21T22:15:08.019015Z,charge_only,TOU
research_20260521_1000-0602,user-002,EVSE-004,2026-05-21T15:48:22.542653Z,2026-05-21T17:03:22.542653Z,bidirectional,TOU
research_20260521_1000-0603,user-004,EVSE-020,2026-05-21T04:16:17.277641Z,2026-05-21T04:56:17.277641Z,discharge_only,TOU
research_20260521_1000-0604,user-002,EVSE-004,2026-05-21T09:59:48.454983Z,2026-05-21T10:39:48.454983Z,bidirectional,TOU
research_20260521_1000-0605,user-010,EVSE-036,2026-05-21T02:16:46.418017Z,2026-05-21T02:36:46.418017Z,charge_only,TOU
research_20260521_1000-0606,user-001,EVSE-031,2026-05-21T21:29:09.110905Z,2026-05-21T22:29:09.110905Z,bidirectional,TOU
research_20260521_1000-0607,user-003,EVSE-037,2026-05-21T13:40:12.308756Z,2026-05-21T14:40:12.308756Z,bidirectional,TOU
research_20260521_1000-0608,user-004,EVSE-019,2026-05-21T04:28:49.468538Z,2026-05-21T04:48:49.468538Z,bidirectional,TOU
research_20260521_1000-0609,user-002,EVSE-015,2026-05-21T08:13:30.599507Z,2026-05-21T08:33:30.599507Z,charge_only,TOU
research_20260521_1000-0610,user-006,EVSE-009,2026-05-21T05:15:29.993766Z,2026-05-21T05:55:29.993766Z,bidirectional,TOU
research_20260521_1000-0611,user-005,EVSE-008,2026-05-21T06:10:39.091889Z,2026-05-21T06:40:39.091889Z,discharge_only,TOU
