session_id,user_id,receipt_hash,merkle_root,energy_kwh,import_kwh,export_kwh,net_kwh,start_ts,end_ts,batch_day,batch_root
research_20260521_1000-0543,user-001,0x2aa2507485a38fc2ebd360cdcc01815044b4c6e516bbe76710e98283ed5c7139,0x85cb8a737d800949db24e7084929e9f1de781f7b1a4399208001a7395e4129a8,7.356,7.356,0.0,7.356,2026-05-21T00:27:01.203446Z,2026-05-21T01:07:01.203446Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0544,user-010,0xb95c954b2cb3b1f9ca97b2f8ad201bb5982c9512588029cfe9b091b8b744399b,0xff063faa205192bdad0ca231050f38cb160e6a2936e56be23637a8e42227f21e,21.154,21.154,0.0,21.154,2026-05-21T04:52:39.612734Z,2026-05-21T05:52:39.612734Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0545,user-009,0xa6bfa3650946db4c789ae797affa866a25076d65337fbb9fd5b27ddfddd73ea3,0xfdc7c15241ccb879fc0e86b827ebca0994b11e78efa9629232b050216b730dec,7.034,7.034,0.0,7.034,2026-05-21T01:39:28.369623Z,2026-05-21T02:19:28.369623Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0546,user-010,0xdc3f7369e5c064a763f25b1dcf31ea567ca3117d970ddc2924cccb5c5d73c11f,0xeae1b48b5ce751ab19e0eb7404f8d56ee320658551bcd39b101559757907e99d,7.259,7.259,0.0,7.259,2026-05-21T08:54:58.974556Z,2026-05-21T09:54:58.974556Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0547,user-008,0x26ceccac14ef9bd0e937968d39a73b05c5a118e94685a90bae36b1a449e372bd,0x3507fde2ebd6e0d1baa80b74bc622302d54085228c82d2f57b971d8f4d6ce173,10.794,10.794,0.0,10.794,2026-05-21T17:47:33.629803Z,2026-05-21T18:47:33.629803Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0548,user-007,0x69d213c40a5f711be1ce9a2940838341ae604a3a1417af4a33cea6e567fa9c93,0x3d4d360ed9574aad3385d2a08fe74797f268d1671ecb2409a29bb876ce38bad1,10.382,12.356,1.974,10.382,2026-05-21T11:50:26.574050Z,2026-05-21T12:30:26.574050Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0549,user-002,0x0f85a7d949338410bfd9ff5e5a21437a13fcd3ef7331e2ce67a54ad5bc2504ea,0x800c2937edf580d4f9e97cf2b399f43a6340b17d73d5f4f8c4969372ebddad6c,22.078,22.078,0.0,22.078,2026-05-21T15:36:31.760088Z,2026-05-21T16:36:31.760088Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0550,user-001,0xb2f4bf4602bbf226ce3c269ab4a028fa632d77d1eb4448e0de0e1afda56ef6cd,0xe47fe355f60d138f0538801d4bef962b569ae09a9e84756ffe7a361cf44b642c,7.339,7.339,0.0,7.339,2026-05-21T10:54:04.982443Z,2026-05-21T11:54:04.982443Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0551,user-003,0x0d93ad22cd6ccd963a338dd1d136f857288ff675d860521afdcab3b868859a35,0x538df83c4e589304c5f4d97085b8275e9d77cda6a8277ee6f05083e2949b266b,-0.04,3.499,3.539,-0.04,2026-05-21T22:19:16.018119Z,2026-05-21T23:19:16.018119Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0552,user-007,0x660349d6f0e0878167b294421a1a9615966b3d31facb1bf83fb9ce5607ffcaed,0xea84e7a586061be89ec255c3e3057b66c4035f762edc69b9321160454c9770de,13.294,13.294,0.0,13.294,2026-05-21T15:28:14.578670Z,2026-05-21T16:43:14.578670Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0553,user-007,0x8233431817576a1267ab9f209abb36ce439ad357ce4f00281bf49a442a2be346,0x073b8c3f053c9954d906be5ecc10af284a700ea6995f21cd10b62ca2e1e8c702,3.476,3.476,0.0,3.476,2026-05-21T17:40:33.847226Z,2026-05-21T18:00:33.847226Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0554,user-007,0x364b7812a6df44df3102be9526f7a279e7d5d575690640266e40fe60287870fb,0xba03cc18acf22f0119f8e1dd4baa2175c3f85b84029422525ed50268721cd64f,-11.667,0.0,11.667,-11.667,2026-05-21T07:16:07.058035Z,2026-05-21T07:46:07.058035Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0555,user-002,0x898b94389e7ef4424b5f753e37d508613e983000e35bb66ab7e1f728ddff395b,0xdcdd5e0c6b1f16a466b7469258a906d6d70eeb36ffee6b5b1a9ab20b8b421f67,-10.73,0.0,10.73,-10.73,2026-05-21T07:11:58.998578Z,2026-05-21T08:11:58.998578Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0556,user-010,0x64d3c75c789e74a162b31cd98bb575241ac0e4d0c2db4deae4278cd3e02b032b,0x7d08d0fb4f1dfe9b407b0ce5f2e7ef7ea7d53839ceff94c82a94bf4a72a8902b,2.435,2.435,0.0,2.435,2026-05-21T01:28:25.307498Z,2026-05-21T01:48:25.307498Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0557,user-009,0x97f2a1eed1cc2a3e43db109b920a637533a102109ab36cc04239528b42309cb5,0x500e4f2d13ebf46d9bd2046951e5fa92b379f8c649d4d89b028afdc39a8157b2,23.013,23.013,0.0,23.013,2026-05-21T21:35:25.740945Z,2026-05-21T22:35:25.740945Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0558,user-001,0xcb49a7244016c6c2552b030019ba262ba5441bfa0f1d4cb7ddfb6668f56d92d7,0xf229db13ec66b1ceead9df3f2e71cbc518532f8ca4ce2bc31545cec735cb56d2,-0.181,5.772,5.953,-0.181,2026-05-21T01:25:57.107651Z,2026-05-21T01:55:57.107651Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0559,user-006,0xe1ec614f584b73766c676adc12d086a33134e8b7478c5d6f356326b9d3bea45a,0x9ba5990271c0386baee08a274ab1bbae355c9b75dd7dc2c8b0881678d97cd31b,27.903,27.903,0.0,27.903,2026-05-21T03:48:17.504414Z,2026-05-21T05:03:17.504414Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0560,user-003,0x339e09aa4685261d72b59ee19c9bb04f89cef45b2081ed855e3c82c1124a4b3a,0xac93bf741c0c668bd9aa5251b7b268c8f458ba70d289eb38a1569261af3775f8,13.122,13.122,0.0,13.122,2026-05-21T11:52:52.191177Z,2026-05-21T13:07:52.191177Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0561,user-006,0x9e7c0ba3b053bb3d957d11150f751add30b1bb7b23b1373a6da9ab87c2b39997,0x01d0545d712fb25f8bac2c89eba2ffb775b11a901c92fa020622818b6e4a9aff,3.121,4.249,1.128,3.121,2026-05-21T19:30:21.633199Z,2026-05-21T20:00:21.633199Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0562,user-010,0xdb7ac426fb0017d26fd58181404d1f87119d95b869c26c1ef55ff1accdedb6ae,0x1ee1243406cad12ded9bacf27f4e04795bb964df621d7d8431fff29561083df1,3.842,4.915,1.073,3.842,2026-05-21T21:02:20.074485Z,2026-05-21T21:32:20.074485Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0563,user-002,0x04073feed5a72d61dfea9cc42286f9de78d60b967fb0fb5dcd142218106f4999,0xc26dc7701340fa02747119f8e94a36850cfee67269e12dfe2a68ead95837dd78,10.937,10.937,0.0,10.937,2026-05-21T18:56:10.427943Z,2026-05-21T19:56:10.427943Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0564,user-005,0x0629920d6fad4ecf64fede5aabd8d5ab9cdf684ddb30909b697c8c90fff53ca4,0x47ddc9bfcf0922c27e8af130f3d39700363f8baae73c6f7dda1f7a444f5dc5eb,7.34,9.207,1.867,7.34,2026-05-21T01:44:43.213313Z,2026-05-21T02:14:43.213313Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0565,user-003,0xece94a53c75e0a4dd751d84af3253663602a8ea4e7a3dfa8cbee440004a591bd,0x0392d96c413248ebc55500acc2047e91e99c66ca5193fb96869f43d7cc680c47,7.336,7.336,0.0,7.336,2026-05-21T17:33:40.178013Z,2026-05-21T18:33:40.178013Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0566,user-010,0x2feb41827d98ea5c82b2efa8d30fcfdb82b4bc1f6878c0fd9027ffa476c25815,0xbda0aef7227e19cf6372fd3fbeb85dc7f6a259d11f5f9857346b0ed7cea64ba6,10.316,10.316,0.0,10.316,2026-05-21T16:30:19.044808Z,2026-05-21T17:00:19.044808Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0567,user-002,0x509634f7382b4a9fa8b69e95e40858dda1b5970f5d11f9b77336cfc98d3f84a5,0xafdb6dd004dc9c5f957fd22d6bd20f5684c9fe8feb97e922500bad7e4f5ad79d,-0.354,3.299,3.653,-0.354,2026-05-21T13:11:51.547615Z,2026-05-21T13:31:51.547615Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0568,user-006,0xfc517f414caa8b3c3401716186ead3e6799b90453288c8349eaa12c90f596475,0x336613b0f9055909bd8586be932152419265978c8c94af0fbc23af67f0d75a2e,3.757,4.731,0.974,3.757,2026-05-21T13:40:40.980440Z,2026-05-21T14:10:40.980440Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0569,user-004,0xd9ff8545ea48d13fb2472900b5b13d56ad77b5c993c0dc5ba3ac136c86bcad5c,0x30635c25b8850cfea7e3151f46ab669fda46a03ad30d27c603ca224fda594d11,11.303,11.303,0.0,11.303,2026-05-21T10:30:14.253588Z,2026-05-21T11:30:14.253588Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0570,user-001,0x8641530d4c6c519ca1a7b6ea33080ba82b46f8253c0cf72b6dc24d046042888d,0x10746cbc76574d7369684d6b486e1fc410dfbd5a49ffa5338ec554e1ffdf2013,4.755,5.963,1.208,4.755,2026-05-21T00:13:01.560497Z,2026-05-21T01:13:01.560497Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0571,user-002,0xffef62352c25936c2bbdf80c0f01bf37af449c90ef4b3551ffeb92843ee87d72,0x9931ca0d8ae968878d690c813e734f9db36775c5bcaf10d57ab4e4d3edeaf112,-22.664,0.0,22.664,-22.664,2026-05-21T12:42:21.214395Z,2026-05-21T13:42:21.214395Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0572,user-001,0x48f66cae92fba07ce4d3d5dc63feb1728f47fe42ab433006ab26a2d56215af53,0xc1dde0a59030210585da9d163af6210f97cb0a148320f859a62d8b4db4a54cd1,14.543,14.543,0.0,14.543,2026-05-21T20:39:13.345818Z,2026-05-21T21:19:13.345818Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0573,user-002,0x2236b82e3bd216465d34c5f056b628b54bbace9897db0d6434c0f51999aeb02d,0x14c5564bf752ebcb840ce243a31002cba9236174f06ed95e970e2a19d39f61d0,-0.308,2.067,2.375,-0.308,2026-05-21T22:49:52.507101Z,2026-05-21T23:29:52.507101Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0574,user-009,0x8426ac068dbe7aa66e119ba0631df536ab9b572748878dfa234e37bae2482358,0x73043967d8d23673f45bc41687110fbb2ec8aa0e8ba81fedf3a2edb83ef938d1,14.25,14.25,0.0,14.25,2026-05-21T11:19:16.316617Z,2026-05-21T12:34:16.316617Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0575,user-008,0x8b88eb017b31fe0c9349473010a25607a26b15fc045e947c1ede4ae8ed8cd47b,0x11ffef26c735a7b60dac331930389c397e83461b8d36c71e7781835c1bcc3933,10.811,10.811,0.0,10.811,2026-05-21T21:28:28.200369Z,2026-05-21T21:58:28.200369Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0576,user-006,0x8aa2644f0d8bea441a9cc13d5f99d4e61843242b8956acaf0e63f12d8994d038,0xe025c005dfc8789c7cdef06f7265334c623ada1dd368ba6cd15b5164885b75aa,21.798,21.798,0.0,21.798,2026-05-21T14:43:46.255304Z,2026-05-21T15:43:46.255304Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0577,user-009,0x37152099caecbaf0ff16c7007b07955dff02fdceb5579e907fd9eb8b9c264792,0x6ac5436294a890a59758f4f6440873065c26cda86e68533632804dbaef4b02d5,5.088,5.088,0.0,5.088,2026-05-21T13:07:11.824853Z,2026-05-21T13:47:11.824853Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0578,user-004,0xdfdf73a4d716e144ca5e4a62e87b31c719c82663ac54cfc0c364b4e573b83961,0x3a30567c14f288357c0686144ad6d57e5ff8d08e2172d48cc12c677b5f488c67,6.992,6.992,0.0,6.992,2026-05-21T16:55:37.890708Z,2026-05-21T17:55:37.890708Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0579,user-007,0x5d078ad31cc9aa719271fc6a2484217085fa93f74c9424c9a43b85fdc3a93e45,0x79fac57e0d552b91e3f1bf090a511745116ab5da733c51cc66ec7e857f4b9aa0,2.442,2.442,0.0,2.442,2026-05-21T14:34:39.141044Z,2026-05-21T14:54:39.141044Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0580,user-005,0xaeae126681389e5437379670d61489a2a2148f49fd34386611db8e71a9243d0b,0x6873b63736a14ceac37bd2fcda9c7bc824b2a3e43396245c9c4b76433f2536ce,2.371,2.371,0.0,2.371,2026-05-21T06:22:12.571805Z,2026-05-21T06:42:12.571805Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0581,user-003,0x47b706cc9212959a707c784041984fed5d3bb4a426f0ca8917b40d9c0975344d,0xdc599bb1a4f06912fc4925c2c00f86b9fb072b2ac478d602b8e9476eeb779cd2,7.548,7.548,0.0,7.548,2026-05-21T19:29:13.442803Z,2026-05-21T20:29:13.442803Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0582,user-010,0x6d76f764f72b54e7a049ace22a1839b6bbd8b72e9a63bb103ed1f95812281866,0xfdd27bf6f8ebd8619ab76ffc394aef977804e395bcb4079ceaf85177f37fe7af,4.829,4.829,0.0,4.829,2026-05-21T07:39:44.003111Z,2026-05-21T08:19:44.003111Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0583,user-008,0xb61e0b725476240c96f0981e711eac2ed144b4d6c83c5092d5dfa8196484c76b,0x311c6c50bcbf7504042c28f96d4946723ff3dd3b976c867ba249370644a68d1f,6.928,6.928,0.0,6.928,2026-05-21T23:39:28.324953Z,2026-05-22T00:19:28.324953Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0584,user-004,0xeb5ea610a7d9526009e439cb1bdc7ea638881de7fa90568f138e204ab41439cc,0x3f6e6336d0361dc5b7bb6aea4d8aa0e9d83b66105220a2fbe47cde1da893112b,5.589,5.589,0.0,5.589,2026-05-21T08:09:30.698709Z,2026-05-21T08:39:30.698709Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0585,user-009,0x6753e034107e2acfce0d6785b97b5f44f2d4a0f1e8b9764efa09500741bef188,0xabbdd9089077143922915f4f377fcd3aa4037ea9eb34dc44f84adfacc100ee65,-0.268,10.26,10.528,-0.268,2026-05-21T02:24:07.272562Z,2026-05-21T03:24:07.272562Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0586,user-008,0x79572fff80c721eae16dc7edccd72a6fcbc011f4c7721bf5223c90b0cc9b5680,0x6fb4c30a5f30e42fcee5f5edfea8a7396c669854ce50e5d01405baa6ecf934bf,5.377,5.377,0.0,5.377,2026-05-21T01:43:47.066161Z,2026-05-21T02:13:47.066161Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0587,user-005,0xf54c66f2a8ea02614af21e2978b8b04def29b6a96243233402c4464f14aa0c16,0x14780d1dcdcf3077c8a542d18f2d2b40997e8d4df662d285218f848095101b01,2.469,2.469,0.0,2.469,2026-05-21T04:10:19.340076Z,2026-05-21T04:30:19.340076Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0588,user-009,0x00813cbbcac67faacdf7af067a04acc43ba610328597d006275931e5ecb5611a,0x5b6351280b02da152ed428bc669da79454ac53392ad808e16873222ba7543111,9.174,9.174,0.0,9.174,2026-05-21T08:00:55.833691Z,2026-05-21T09:15:55.833691Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0589,user-007,0x21119e7ef62857c788c924576f39bc28592d6d5d81894033b330f472011691be,0x0240ddff99e85c02e37784d446ef3f5e552311aed68545ba3ca0227019538542,7.051,10.767,3.716,7.051,2026-05-21T07:41:21.034564Z,2026-05-21T08:21:21.034564Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0590,user-006,0x59563fb359250fcf1f900812d570326dbe6c2d602b6b2a533fe7ba0dec5bb698,0x317fe0c7833d627cbe473d91218b8e123d0738831f482a600be96c489755647e,-7.255,0.0,7.255,-7.255,2026-05-21T11:53:30.368999Z,2026-05-21T12:33:30.368999Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0591,user-006,0xb711a685af95015abd816cbc809d06efd5db83ff1f863509553a18f3d7ce28a5,0x153d5ad11678791030761ba61bdf107140dee77ce9cbe8dd8bbb76eaba89e1cf,27.267,27.267,0.0,27.267,2026-05-21T20:55:43.452044Z,2026-05-21T22:10:43.452044Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0592,user-009,0x2d04acc3b88d431f68c733d801b8cedc2a15a82dbb91bff88656f098f67e6a3e,0x73183ded259f088a1512d90c908cbb9bcbeff1e1dcb239b02d5338290dc97df4,3.801,5.42,1.619,3.801,2026-05-21T06:14:19.000307Z,2026-05-21T06:34:19.000307Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0593,user-001,0x8ec027ad0b4c8a7b84775de44cc9dcc4c3fc0a41804765f58f12fc7434fa2069,0x51dfab18e4605d14fb7ec4f01d2f7ab19cbb52f9b7c9037e55b1cb025db4f914,20.055,24.209,4.154,20.055,2026-05-21T04:38:54.704650Z,2026-05-21T05:53:54.704650Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0594,user-010,0x868643a4916d66e58392ddec13158720cc1e9ebf3489c8c79f662456161d0257,0x5bd67a12c4a11fab39247d0ec7756993f39730a54bf07930ce6fbfc6a45c4977,7.149,9.247,2.098,7.149,2026-05-21T21:01:35.819758Z,2026-05-21T21:31:35.819758Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0595,user-007,0xa87c22dc66a8971f6a95dc556af43390d1e38517db794f26721a7043da653339,0xf8171136db335311816c3ee27cadb8c613350209e36c345c2988b7e62625e870,-3.575,0.0,3.575,-3.575,2026-05-21T14:43:25.083841Z,2026-05-21T15:03:25.083841Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0596,user-010,0xeb652879243c0969e65b316b8552a71e868ef19f8b56c31f20421065e78a7769,0x60d7009b1d054cd4756895277d27c5e73e8c806ef61292fdee32e8ca56a1497f,4.804,4.804,0.0,4.804,2026-05-21T13:18:56.981236Z,2026-05-21T13:58:56.981236Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0597,user-003,0x1623edf670e27ece4b61a65490b53f8537a092a4b8706e712df0fa8aa7e1ab29,0x9d7092b4c4a04727fcb86bdd81616464a5f03190c4f68c4c1132dc3baadc55af,13.758,13.758,0.0,13.758,2026-05-21T15:32:18.690970Z,2026-05-21T16:47:18.690970Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0598,user-010,0xa91b8ea310fbeb91c27b4b403e4582cf1ae09599acbfa7fb6363d0d007e5831e,0xaa9616b5077959863089364db69fb63e9fb6ed729153cc17823517c196a9d1c5,1.209,1.902,0.693,1.209,2026-05-21T04:03:57.826436Z,2026-05-21T04:23:57.826436Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0599,user-004,0x152ce652688f48050fdaa12ceb3db8ea55be94ba329eaa861fe58027fa8f5757,0x3abe268a3fd0f0b8a6d97a134979dbddef01667e02946d1d432fa80d3dfa5d2e,11.33,11.33,0.0,11.33,2026-05-21T21:27:10.691679Z,2026-05-21T21:57:10.691679Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0600,user-001,0xa7c40c093d7551cb299076ece686e3b659ef0d622414744ddec78ccc07ee0995,0x6a3f6693fb12dc98c980bf7f2be4501d73cd5dd8b883291b74c59ff10c37754f,4.873,4.873,0.0,4.873,2026-05-21T01:49:05.206950Z,2026-05-21T02:29:05.206950Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0601,user-004,0xa3c35fc64d80c56d9c7ff49970e109579fbce2d57d257093689f2fe46155be23,0x51776643ecb8c0bc3fdb0f0d4456db7829237fc502175e5a8cd0a467d2007ea5,7.531,7.531,0.0,7.531,2026-05-21T21:55:08.019015Z,2026-05-21T22:15:08.019015Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0602,user-002,0x3ac249e3c80d4c1207c2b7e02cfe4230eb4f39fe923b8739ee7215357eeda06d,0x3591eeb6f95e6d8363b4c07b4ee64fe3d4b23fa328eaa8b3aa29598f6b642af9,6.304,10.126,3.822,6.304,2026-05-21T15:48:22.542653Z,2026-05-21T17:03:22.542653Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0603,user-004,0x108595958a1c72d198d412ebdc911eb6af12b28e79eccc75fa3ce78e8a7534f8,0xa824aea64339845453f123e25eb73b3021ea348b76c8ca5bb8c894286845c5fe,-7.246,0.0,7.246,-7.246,2026-05-21T04:16:17.277641Z,2026-05-21T04:56:17.277641Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0604,user-002,0x3cd113bbd64a6af1afb97947417c5eecd347b7e0650be404f0ccc40c9f1c4300,0xafe71e617122ee013c82f865e8c4a9d101991807437ad3094e6f670d760a993b,4.418,9.446,5.028,4.418,2026-05-21T09:59:48.454983Z,2026-05-21T10:39:48.454983Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0605,user-010,0x2d5924f8a7cb7f85d4242823dc3d5e27fad5ffaf787f45e76a4f221989f07800,0x5bafb70747e271c982197b0f0815d3621533b91bd7281b9fe2ffb64a189bcc6c,3.693,3.693,0.0,3.693,2026-05-21T02:16:46.418017Z,2026-05-21T02:36:46.418017Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0606,user-001,0x4145ae1742bc04bba42c4e0cd2f13fbe23bfd25cd1a7c06a7cce25c0d5b15ee5,0x548c4ee131bd8095ba5fc9be48945a94c1fd70ff2f364e339d940517b476b334,10.826,16.092,5.266,10.826,2026-05-21T21:29:09.110905Z,2026-05-21T22:29:09.110905Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0607,user-003,0x80133daa8d29c1e1bd874539a0be523acc562647d95c6807564d475926f2e06d,0x31856e12a49ce7da4dd5358521e629866bcaf81167578155228ff592f9c06847,8.792,15.761,6.969,8.792,2026-05-21T13:40:12.308756Z,2026-05-21T14:40:12.308756Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
research_20260521_1000-0608,user-004,0x085dc59bfaf86bb5e3ab78445e6aa41e5e01b8db6aa450d5041034cfc80e1a51,0xd236be3fd8180e527d04a286bf8625e593a7024a2aa7b7c138a0414013476577,1.176,1.791,0.615,1.176,2026-05-21T04:28:49.468538Z,2026-05-21T04:48:49.468538Z,2026-05-21,0x57bdda51774313bdb9c63336ebb6a51de4fddf593c7e828f3096e74b732f5b2f
