session_id,user_id,receipt_hash,merkle_root,energy_kwh,import_kwh,export_kwh,net_kwh,start_ts,end_ts,batch_day,batch_root
research_20260521_500-0136,user-002,0x2f7c24eaeae6060c94e5c427b7f7bfad21c84b4b0d1f2afbc9e0cb397b2d14f4,0x0765d819f727e733aa257b3e43fd0d2b11c2282d089682fa5bca13e305805420,22.083,22.083,0.0,22.083,2026-05-21T19:29:09.349903Z,2026-05-21T20:29:09.349903Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0137,user-007,0xb490d31a174f29449a73c21916b2ef534edab7327b11728ca25a6e9ae7e49c42,0x4be08c7ec8b609edcbfdc60845ab3c6f702863c307199d4fd2fff4df9a79a85e,3.921,5.675,1.754,3.921,2026-05-21T19:54:55.049211Z,2026-05-21T20:34:55.049211Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0138,user-005,0x14442291138e28ba73e3f1914c92789b29855c37100dc15b90acf1f512428de0,0xad123711fddac8a2d02900461310352cd769c9b6d0eb851e0a2bcd70317fd190,10.41,10.41,0.0,10.41,2026-05-21T23:49:15.299282Z,2026-05-22T00:49:15.299282Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0139,user-008,0x724b322ec47f0ebdc50a8dce91b70871b2f5183ccac4b12aa8d7040e18e5dba5,0x2e9541d0e94c6563ef7b07d6456e7b8c61d95e047aeedf1f1afba632e9a4c8dd,-5.531,0.0,5.531,-5.531,2026-05-21T00:45:25.269414Z,2026-05-21T01:15:25.269414Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0140,user-008,0x3cf04588f7e7e18f8c4ffa5f21e78fc3862088279ef56d221e69d7887cb9fdf8,0xd53dd9aede02a0343a5a367941c0b213c3c2b74c4041303ea9debeb48da84c22,5.361,5.361,0.0,5.361,2026-05-21T01:21:06.967308Z,2026-05-21T01:51:06.967308Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0141,user-007,0x89eaa2b14a2f7bee19ee567fc717c008ac1ebfd5702793eb7a11c2306649099a,0x3bf14fa330670710bc8e86e3ca6a60c0229a594ba97b3e50e9016db5cb8c858f,3.336,3.336,0.0,3.336,2026-05-21T05:02:43.767658Z,2026-05-21T05:22:43.767658Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0142,user-006,0xc9ec11b60b9164ee4b3554e689abbc82fd47cbf1274493faa5050714f58eb485,0xac4a4a862370bbecd2ece1bb2713370a1dd2eef021b0a95fefff868581aa917c,28.076,28.076,0.0,28.076,2026-05-21T07:08:38.797598Z,2026-05-21T08:23:38.797598Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0143,user-010,0xdee9ff81dc6efd0cf1ff24bec55867a82c1015253f549e2c29ff687501b90cd7,0xf6a4e78f8a33ab24f6e7ce7ba5ff40d837273d0e184dbb1398f05f6d701247a6,7.54,7.54,0.0,7.54,2026-05-21T18:40:42.857994Z,2026-05-21T19:20:42.857994Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0144,user-008,0x19abcc3fb6df77a011f87b18d7d180b1a31e0347d703e324bafdbbac81216edc,0x62e4a694b115a6a0c9c202e0f0c83c9b8fef681b6909927e6f43021dc3bf4344,-14.335,0.0,14.335,-14.335,2026-05-21T05:09:39.072214Z,2026-05-21T06:24:39.072214Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0145,user-003,0xed8c763f7bba858bf022f7917e00235b167a322f28e9bf270e26eae32f0ac92c,0xa8efb58607472b622b2ef5477ba25b1edb0338ed03353c382ae62de5cd276f1a,1.886,6.447,4.561,1.886,2026-05-21T19:30:36.169655Z,2026-05-21T20:30:36.169655Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0146,user-009,0x712b55d36741faaa88ea262edf03f44d9ff956a49eebe3d9d8635bf91c89e6c2,0x2cb970db3a333f2e89a0b3a93db7b6bace290e8a120b5a0df725f45a830b9e25,-15.284,0.0,15.284,-15.284,2026-05-21T00:48:04.823044Z,2026-05-21T01:28:04.823044Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0147,user-002,0x3e1739893f6b15f979f1a54a35d896e84568710c2c5f4a32195a3596ec260b08,0x6f7023bcf8e3daf2cb8dc0586cfde12c0d395fbcb8630ae52f4f4eda01c554c4,-2.292,0.0,2.292,-2.292,2026-05-21T18:15:27.316436Z,2026-05-21T18:35:27.316436Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0148,user-003,0x54b997dcebc5e11d69e501ad01b093d291d7b431225a2a9d04edc7c98178e5ea,0x4e9e21fc0d9d71b068768877481148df5023d937237067494ade3cae9adc7fb9,5.654,8.14,2.486,5.654,2026-05-21T10:39:55.553448Z,2026-05-21T11:39:55.553448Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0149,user-004,0xc9ae2e62d6e65f3d0a6c41e8686d2ca7da0f574685c5ef9f20c44a83d8940ee3,0xa6141ebc29c804b06af4cae873f760d0c21e7745dc1b0cb23ff4238cd9d5d6cd,4.762,4.762,0.0,4.762,2026-05-21T16:58:23.431814Z,2026-05-21T17:38:23.431814Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0150,user-008,0x1fb0abff2ffa155adbce1cb9afbc0094b0520bf6413661f97b103ae4a4fa90d5,0xee1b896d5e8c162117902e6d7cb24fdb1b01a194c6ad1eb15b7dd2f9d048cdaf,7.659,7.659,0.0,7.659,2026-05-21T10:52:15.077064Z,2026-05-21T11:52:15.077064Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0151,user-007,0xfa64a9f92f415b9e55f0d15881cee8a615f3c61239f7f605566c26170d112c97,0x5f66674020d0bdc9daa20b71fbff0304a7d2a942d9da47bbec9eb0100cf43558,3.635,3.635,0.0,3.635,2026-05-21T19:59:59.188232Z,2026-05-21T20:29:59.188232Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0152,user-009,0x541cc0527aef21749d222ceb1ef8ed1813e1fb4bb8668f7bf46f1aa9d6e40d6f,0x99a50100480dc027ec2468c399cbcf2be949893dbe1f72edee561d237e52a152,2.565,2.565,0.0,2.565,2026-05-21T00:19:53.810685Z,2026-05-21T00:39:53.810685Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0153,user-003,0x474a233c00b5ffe5d64c7b97fcba4086a95b1e20b1456684a07f27106a449206,0x5ca9ae74f2791085df44dc20773a594fb1e320281177c03cef9b90acd6e26d87,-11.386,0.0,11.386,-11.386,2026-05-21T06:54:35.485060Z,2026-05-21T07:24:35.485060Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0154,user-005,0x9e24eea6995b049ca82c75e53c33df9acca1e4cddcf6a5bc115933870960dcbd,0x13bb95bc54477174633700a70b124a2a175e7165b2f161d4c6c9b17cb94268b0,7.129,7.129,0.0,7.129,2026-05-21T07:18:37.607601Z,2026-05-21T07:58:37.607601Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0155,user-007,0x82dcf9f25b9a4fb459f9e7623df1d25c2e7212dc82f1cc801f5f98b017b3af28,0x947693bfaedc0a19cbffe8b5f4c92b876c0283a2abfa265058d6ee3c5313e1b2,-11.063,0.0,11.063,-11.063,2026-05-21T04:11:13.163244Z,2026-05-21T05:11:13.163244Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0156,user-007,0xb18c48855c4a7fc663557ad4f877d7701ec5c8408bb0305254cf6efb2e5934dc,0xec27e9f31be430dce28f7e547d001ca249efc538ff4efb63d014063165afd0b8,-11.517,0.0,11.517,-11.517,2026-05-21T19:07:39.706967Z,2026-05-21T19:37:39.706967Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0157,user-005,0xb4930c870c35e4a2c48a25ee4b8e54e8e3b9999458488c1aaa672e43107425de,0xc4c0c30a450846d5705698ee660d87c8a3ea458087d765bb67557dac5895704c,5.541,5.541,0.0,5.541,2026-05-21T06:33:34.605396Z,2026-05-21T07:03:34.605396Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0158,user-002,0x4e72d51801860a36c0aed25896115cc7fd882bc1e0b874b25d939cf69ad1643c,0x8e16b93330ca55d6add8f4c1884bcb28a5432b439fce63974fc79c9964d62101,19.256,21.217,1.961,19.256,2026-05-21T00:16:03.415822Z,2026-05-21T01:16:03.415822Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0159,user-006,0x2599265b6df554ed1db1a98ae767d135b33fe96429a29c82bdc93b97baf78e28,0xfe6a459da12c0a05c3ba66ca2f703c0a2ef52c7dae9c07d9aff29224b11a6827,5.667,5.667,0.0,5.667,2026-05-21T06:38:41.872922Z,2026-05-21T07:08:41.872922Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0160,user-003,0xb08b528dde9603f89ccec3a2a90513b9271a9a4c2e947fd31364272c34003c3b,0x87de4a1196695f53b23e143e21ef3533b3614f43a28fff32b7eb14c5e47113c1,2.37,2.37,0.0,2.37,2026-05-21T18:02:11.257203Z,2026-05-21T18:22:11.257203Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0161,user-010,0x94fe830ce5fb5c0b5641c2440f11eb415fb0f8694af24404212a80a72c961e5a,0x0abe2bc982259d156753dbc652e0f4002af7b219487dbae9b47881769e6cd2a1,11.284,11.284,0.0,11.284,2026-05-21T11:45:17.250288Z,2026-05-21T12:45:17.250288Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0162,user-003,0x40e34076a00e58d30f74a2f2926b95542da952267bda021aaf7910dc46504385,0x05bdbdac2371660f84543dcbf408f96a7be527f322206a197407ac4c2eaef965,2.629,2.629,0.0,2.629,2026-05-21T05:40:40.478966Z,2026-05-21T06:00:40.478966Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0163,user-009,0x1fb27133ae6fa868199e6b3242d2283d35cf811551d22a6702cb2cd651b6f849,0x3ab973cb3992a6340428180ec82767252199b9d5baa33166993286289b9083f9,-22.35,0.0,22.35,-22.35,2026-05-21T05:34:21.695942Z,2026-05-21T06:34:21.695942Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0164,user-004,0x792965a5dabc3b33f7fcf1cb25796fe9dece81ed623e86a977ae39a7b58f07a1,0xa1c04cd7537e2f92c1d9b5bdffd8d6646429ca0d1ade13a3e5da51e582a2e545,1.659,2.508,0.849,1.659,2026-05-21T22:35:36.926436Z,2026-05-21T22:55:36.926436Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0165,user-006,0x0d96e19a2cc132c4ce365698e1e3c8dc2520e69e546746c5993ec7c7eb71fe5a,0xcf792d315d193e07f62d31726eb4b28d25f733cca7e0f61444dfdab593ac1902,-4.599,0.0,4.599,-4.599,2026-05-21T11:25:52.336660Z,2026-05-21T12:05:52.336660Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0166,user-002,0x42271412fd1bffdf29afa4161d1a1b09843a460bffbbb37dd72a2923ce735474,0x7676fd0c0ef480168377ad4042d3cfa8267bffab82617c8fd98025d844578bed,8.51,11.654,3.144,8.51,2026-05-21T12:04:32.850044Z,2026-05-21T13:19:32.850044Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0167,user-007,0x45f791ad6f284f94f613a25e9f93cdbfe61fc915053ce3365906d5d04b4d0cf0,0xbd7d5bd64ff5cd5a0eb6aaf18d46f1319e023713c1de735eabeee339966412b5,5.48,5.48,0.0,5.48,2026-05-21T18:35:41.876886Z,2026-05-21T19:05:41.876886Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0168,user-007,0x58669d7baaa608e4f1612f4ef9d453096e7f7f6e0dcbb7bd18101c472b3fecef,0xdcfa42668170a79f6c4ca8180067ed11f0b4a2942bfea2ae8aba61b219439fc4,11.172,11.172,0.0,11.172,2026-05-21T22:19:44.755776Z,2026-05-21T23:19:44.755776Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0169,user-004,0xa6e002ce50d392f89ba241706ec39f8dde57f6a2e8673660d1de7aa3743a03b4,0x955f3dd7fd68f94afdd0c1bfe9f7e715e7e14bf781da81158053bac0b906adac,3.554,5.292,1.738,3.554,2026-05-21T20:22:11.065045Z,2026-05-21T21:22:11.065045Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0170,user-009,0x78bc8e1a53229571b342279de666dd9110c43f0e4d57c3ce973148ca3b7ca7ba,0xab8d516c40b95f729241b6029cf85f55ce87bd121313e828694d21f15f00327d,7.666,7.666,0.0,7.666,2026-05-21T14:04:11.892178Z,2026-05-21T14:44:11.892178Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0171,user-007,0xd991cbd06660b785dadef9ae8e10a33ab56d7715d276596c07960105ecfb2b3d,0xcdb1d8538fb711ca2db7f484d390a65784dff7107e8a7098c50ac06f15e4f8d9,7.806,7.806,0.0,7.806,2026-05-21T07:09:57.307614Z,2026-05-21T07:49:57.307614Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0172,user-004,0x84fbea6338060ac6e20e791321c51c447fda15c38275aaf6df8c5eb066cd2f06,0x4e03d7c01555c3102602930549b89560e3cda0e0a6ebb19c815b2f13b3dd3774,10.922,10.922,0.0,10.922,2026-05-21T13:08:14.364554Z,2026-05-21T14:08:14.364554Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0173,user-001,0x142f8cf7610a02b02e0b3b2bf4d4bab21e0546b115c79e9231724c92c9e158d0,0xae1374c00a7e2ec41756185ae9ad1776e351ded3f765eb656e6ac9948744d4d1,22.147,22.147,0.0,22.147,2026-05-21T01:07:58.853170Z,2026-05-21T02:07:58.853170Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0174,user-002,0xd2a8870259f05691339b563663740daf4a3d4e5f74429df860fc988e7ccbad50,0x83023431dc17e7eddc920eb2efd00d19041b72ca813aac17e5736da73831e6f1,2.411,2.411,0.0,2.411,2026-05-21T23:27:36.464211Z,2026-05-21T23:47:36.464211Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0175,user-001,0x9c33d7f82888816ef6bc4c13cb915ba8034f59c6af7456e6e9d8fdcd357fba37,0xb0d6032eb4cb84665dba2dcd3817f97679c8bfd6aa1cc314403e7753c319f119,14.155,14.155,0.0,14.155,2026-05-21T19:57:05.732366Z,2026-05-21T21:12:05.732366Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0176,user-009,0x1f9299570ed07ed7de0fdb2e1d9dc0bb15326232450bed0b35f864edfce8a0e0,0x5abf2bd01fc2671dda8b96ffa7154910318a15111545aab3c87d332367d6088a,9.187,9.187,0.0,9.187,2026-05-21T18:00:13.633956Z,2026-05-21T19:15:13.633956Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0177,user-004,0xef9d46dd90b46b1d23434144a1b2be17f612eacf3c0fef5f1b84da4aea4dcdec,0x42341e585c169d105220a89c375f952cd6701ff59ae0dc1a44d094abde6d1bea,2.506,2.506,0.0,2.506,2026-05-21T00:36:28.139946Z,2026-05-21T00:56:28.139946Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0178,user-007,0x522dd630ab1010485795d911c4b749ec9fd8e24f3c9cdd18e5da41e2d523bae6,0xab8047fba053602678989dde7539ca2bcb6fc5d46019a94de9ffcba284f13bae,1.287,2.304,1.017,1.287,2026-05-21T15:28:04.879574Z,2026-05-21T15:58:04.879574Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0179,user-008,0xb6181c541267bb081cdf128dbbcc9e8cf4e9b2cbd31e521aad9b4c3f7acddb5f,0x37b43f6eed82c67f08070dd2728bd3eae7ec20c5f47ec9239fa9b629b3fd9c9c,3.358,4.264,0.906,3.358,2026-05-21T10:58:20.434429Z,2026-05-21T11:28:20.434429Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0180,user-006,0x763ffe363a42bc8c189c99a4f98319e62bf078f3ff0f78ae133c526160c217ba,0x6e4ab0a6405bb03d0993b421ebbb332dddb835536c20b657729e9b16b0aef279,11.307,11.307,0.0,11.307,2026-05-21T22:33:14.364810Z,2026-05-21T23:03:14.364810Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0181,user-005,0x1c855dc454012afd0e6fa8deaef6f5c5f9c580832853173774f8df6f4ba8047f,0x35043342d370c2f8cd89a7b7762a2a313849d67514eedd8f5c48fc0d747d7f72,10.734,10.734,0.0,10.734,2026-05-21T16:14:27.083142Z,2026-05-21T16:44:27.083142Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0182,user-010,0x8e0358784a5717b9f0bb282b890574c5db75b3ab073dbdd125cf660cf9e42894,0x421e8ed7fb4dd25a12292ace32e8d96ef69978006be6512424f4dbdc8c6ee2c9,10.876,10.876,0.0,10.876,2026-05-21T04:26:11.153971Z,2026-05-21T05:26:11.153971Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0183,user-003,0x4b20a8bb73ab23b01d32fe28b0e9ba06ee23123e059bda0b2b2ad16657a41d71,0xa97c47b5ba066301da326392ef7399993d8faa3dff3d8560f6eabd5594c8afe4,-2.524,0.0,2.524,-2.524,2026-05-21T16:02:07.047979Z,2026-05-21T16:22:07.047979Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0184,user-008,0x02bd7369e5dc3f0a22c9692ad1203634c7b26272b0d894901fbcb700fb333a85,0xa78cda711deef1282f7a877984670b7c9a16fe8825465dfa21342c500233f09d,3.567,3.567,0.0,3.567,2026-05-21T23:42:35.418406Z,2026-05-22T00:12:35.418406Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0185,user-007,0xe92ac39ba1903aaf4fbc2c285a292a44ef6814c4bad879d58b97d89bb17d5204,0x22d2b6819918d87bf92bbff833e545e07326eb42ddca60826bdbcb59261ee116,7.109,7.109,0.0,7.109,2026-05-21T15:33:13.626973Z,2026-05-21T16:33:13.626973Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0186,user-002,0xa9ba127e218541306f5bf1ac84ec4c8c831978a88af73a52a2840e64d636f0c3,0x94c89ede974bb77772af0a479a8104ce12adb494a3943e62763c2954dc913ee4,13.236,13.236,0.0,13.236,2026-05-21T15:52:21.069521Z,2026-05-21T17:07:21.069521Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0187,user-007,0xd4d32b7cb12f868771823f09f4f34fa22ed9759f8490bdf37a4615e8c699c8c5,0x57a1bcaab6c78f78ddecd26087498e95747bcfb5af8bc255b9013e0115dce211,12.368,13.438,1.07,12.368,2026-05-21T21:52:48.909756Z,2026-05-21T23:07:48.909756Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0188,user-005,0x9d29eb16d4ccdefae7faf3f7486597a9d123c9c6356e0954f4000e213b2e4731,0x1ab72b03e83b02d81c0b48ce777e83423de37deb36207e7165d67765286cdd41,10.313,10.313,0.0,10.313,2026-05-21T10:26:29.094804Z,2026-05-21T10:56:29.094804Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0189,user-009,0x324acebec43f643137f0a9a472be4b6ab95cb3ecc34792902e407c328c732c21,0xc6c76e88f3d4caf484683d3d83fe132106568cea5637b1113eb17acdb462d3f2,21.195,21.195,0.0,21.195,2026-05-21T07:29:37.330642Z,2026-05-21T08:29:37.330642Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0190,user-003,0xc5348270c54864dc0aa5efcefe36cc85538bd6873aa9c913eb3cacc93d6d637a,0x4e1ec12d689c363fd1101309037009139800b1905c12c5e133e3116ae7bb39e9,-7.536,0.0,7.536,-7.536,2026-05-21T22:57:32.802185Z,2026-05-21T23:17:32.802185Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0191,user-007,0x6be804b1fc4e6938f378620cf592b489a57142c65dd9976fd820f2502dada994,0x0067932cab438d3bac1632a8b3ea1691cc2f893cd280cf519cba5f31b3bb08c6,13.665,13.665,0.0,13.665,2026-05-21T10:37:50.132777Z,2026-05-21T11:52:50.132777Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0192,user-008,0xbd1190c7e14987a257d8e8e6e2c34a391df68f22fb5a1799936c81999135882d,0x41e553e03ac850a8857369be574d736782808362a83a4c257cd1bd97f3e50c5f,2.242,4.633,2.391,2.242,2026-05-21T10:15:17.192081Z,2026-05-21T11:15:17.192081Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0193,user-002,0x8b257b006d1795dd59c552b3cd8f8c30043824772143497ca73ef81bddb2e6ab,0x29917a6cbc28539ddfdc238add4e1795e98b1f3ff5fd9b8bf759282931082865,-3.608,0.0,3.608,-3.608,2026-05-21T00:38:36.290072Z,2026-05-21T01:08:36.290072Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0194,user-008,0x348c2531df92131d506e85dd13e47f665d1b16043dc91cc397c2c0022f08521a,0x03b2c0c05d0700e2e9a2266f85993249812a95fe46608f771600ce41006d3c7f,4.835,4.835,0.0,4.835,2026-05-21T05:45:19.779292Z,2026-05-21T06:25:19.779292Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0195,user-008,0x3850a1c78e5d49f79618df2af1c80c8b29acfbca8b519657b0d98ed2ed429d5c,0x10e90367a6a2d903e343d5fa15cf03300fe7627483711f5d92ffa54126660489,3.866,9.259,5.393,3.866,2026-05-21T22:46:11.678062Z,2026-05-21T23:26:11.678062Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0196,user-005,0x5506ba8d516fded2e343d275b6dd5f579da63255fce9128d6789651dc7dc28ce,0x791960caac80e6669e5ecbc7bb9183f42765d039b963462228ac160a9dc358f9,1.651,2.734,1.083,1.651,2026-05-21T06:00:29.757981Z,2026-05-21T06:20:29.757981Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0197,user-007,0xc66b646d43b9ca7f7a82901d3c70dfeaae39aa723b1d2d77f055654f4943f93b,0x0a6b5e7c2d70c82ba363c449788fbbb68b7df90c26f1a3dbd878edf724a573b8,3.626,3.626,0.0,3.626,2026-05-21T11:39:52.501403Z,2026-05-21T11:59:52.501403Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0198,user-005,0x95aea92f6fbab40466e78714a2168860f57bf2a0d9bc943e43bc23679f3a596a,0x2fe992b5d7544c6902cd9e8deaab25c29e668d7fa80a45d0f37246c6e716a768,11.075,11.075,0.0,11.075,2026-05-21T13:48:43.092423Z,2026-05-21T14:48:43.092423Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0199,user-005,0xd83a7827e25ec52e281451cb868df81b021712a3678b949040ddfdd60449dbca,0x2dd3252af4bb5022582facf049e232cfb43b50b7524b93d4a5732e2d15d6b1be,7.661,7.661,0.0,7.661,2026-05-21T08:36:32.613979Z,2026-05-21T09:16:32.613979Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0200,user-001,0xc8f2d56dec850b84b612472366389c25dccf75d720dc934e54ce5da82bc1675b,0x6338449015b9471fb09524ffc8c2863a99e509219162162baf1c4171fd3b90ac,6.683,6.683,0.0,6.683,2026-05-21T08:15:13.390712Z,2026-05-21T08:55:13.390712Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0201,user-006,0x0d87becdc1a52dac30df03d3ca64750c2885bed80ae94a52ae38babf2418d0aa,0x168fb60e56c667b918bcc8208ae79299235c29116a23d21fa48ec97a4409cf37,11.151,11.151,0.0,11.151,2026-05-21T11:48:27.996476Z,2026-05-21T12:18:27.996476Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0202,user-002,0xf88e28ea5dc6efa41f60f4e804156e159a2556d7d42a22416fd1f447c8f32eb5,0x7f1698c9cab369a3790dc8c3ed1fc81f7bad2e4bfe85117568851cad7996901e,10.475,10.475,0.0,10.475,2026-05-21T18:38:57.296605Z,2026-05-21T19:08:57.296605Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
research_20260521_500-0203,user-010,0x285099b89c994a0e4219332f086643bbc20e1f4cf47562b88220e1cfcb1c6cf7,0xe1631258d61da637159c364ac010715164910a4ad663ad2e7e763020a55b7073,0.261,5.612,5.351,0.261,2026-05-21T22:16:26.960288Z,2026-05-21T22:46:26.960288Z,2026-05-21,0xebcb58042d48b919f625932d411defdf4bef8193728afd4fc569200ebd3b2529
