session_id,user_id,evse_id,start_ts,end_ts,session_type,tariff_model
research_20260521_500-0414,user-007,EVSE-019,2026-05-21T23:29:02.281705Z,2026-05-22T00:09:02.281705Z,bidirectional,TOU
research_20260521_500-0415,user-007,EVSE-007,2026-05-21T03:59:21.823563Z,2026-05-21T04:39:21.823563Z,charge_only,TOU
research_20260521_500-0416,user-008,EVSE-005,2026-05-21T16:41:44.476410Z,2026-05-21T17:11:44.476410Z,bidirectional,TOU
research_20260521_500-0417,user-004,EVSE-039,2026-05-21T21:05:12.553964Z,2026-05-21T21:35:12.553964Z,bidirectional,TOU
research_20260521_500-0418,user-008,EVSE-033,2026-05-21T04:48:27.533103Z,2026-05-21T05:08:27.533103Z,charge_only,TOU
research_20260521_500-0419,user-004,EVSE-029,2026-05-21T02:07:10.829426Z,2026-05-21T02:37:10.829426Z,bidirectional,TOU
research_20260521_500-0420,user-001,EVSE-034,2026-05-21T18:05:44.692017Z,2026-05-21T19:05:44.692017Z,bidirectional,TOU
research_20260521_500-0421,user-001,EVSE-011,2026-05-21T13:21:41.201240Z,2026-05-21T13:41:41.201240Z,charge_only,TOU
research_20260521_500-0422,user-001,EVSE-020,2026-05-21T08:08:20.778715Z,2026-05-21T08:38:20.778715Z,bidirectional,TOU
research_20260521_500-0423,user-006,EVSE-042,2026-05-21T23:47:37.247025Z,2026-05-22T00:27:37.247025Z,charge_only,TOU
research_20260521_500-0424,user-005,EVSE-020,2026-05-21T21:57:38.128228Z,2026-05-21T23:12:38.128228Z,discharge_only,TOU
research_20260521_500-0425,user-002,EVSE-048,2026-05-21T06:24:56.395301Z,2026-05-21T07:04:56.395301Z,charge_only,TOU
research_20260521_500-0426,user-009,EVSE-013,2026-05-21T03:42:55.565446Z,2026-05-21T04:12:55.565446Z,bidirectional,TOU
research_20260521_500-0427,user-002,EVSE-032,2026-05-21T20:27:57.798900Z,2026-05-21T21:27:57.798900Z,bidirectional,TOU
research_20260521_500-0428,user-003,EVSE-048,2026-05-21T20:31:08.489932Z,2026-05-21T21:01:08.489932Z,charge_only,TOU
research_20260521_500-0429,user-002,EVSE-014,2026-05-21T09:32:41.741533Z,2026-05-21T10:32:41.741533Z,bidirectional,TOU
research_20260521_500-0430,user-001,EVSE-049,2026-05-21T21:02:50.868965Z,2026-05-21T21:42:50.868965Z,charge_only,TOU
research_20260521_500-0431,user-008,EVSE-043,2026-05-21T07:58:12.127644Z,2026-05-21T08:28:12.127644Z,discharge_only,TOU
research_20260521_500-0432,user-002,EVSE-006,2026-05-21T03:12:01.611264Z,2026-05-21T03:32:01.611264Z,charge_only,TOU
research_20260521_500-0433,user-010,EVSE-028,2026-05-21T05:48:02.049803Z,2026-05-21T07:03:02.049803Z,bidirectional,TOU
research_20260521_500-0434,user-009,EVSE-021,2026-05-21T16:21:58.157584Z,2026-05-21T17:01:58.157584Z,bidirectional,TOU
research_20260521_500-0435,user-005,EVSE-049,2026-05-21T14:37:29.208949Z,2026-05-21T15:17:29.208949Z,discharge_only,TOU
research_20260521_500-0436,user-005,EVSE-006,2026-05-21T22:31:41.397109Z,2026-05-21T23:31:41.397109Z,discharge_only,TOU
research_20260521_500-0437,user-003,EVSE-019,2026-05-21T15:01:26.428952Z,2026-05-21T15:31:26.428952Z,charge_only,TOU
research_20260521_500-0438,user-001,EVSE-009,2026-05-21T01:34:45.011094Z,2026-05-21T02:34:45.011094Z,charge_only,TOU
research_20260521_500-0439,user-007,EVSE-001,2026-05-21T18:55:22.544768Z,2026-05-21T20:10:22.544768Z,charge_only,TOU
research_20260521_500-0440,user-007,EVSE-050,2026-05-21T10:38:39.687448Z,2026-05-21T11:38:39.687448Z,charge_only,TOU
research_20260521_500-0441,user-002,EVSE-046,2026-05-21T12:52:43.365259Z,2026-05-21T13:22:43.365259Z,bidirectional,TOU
research_20260521_500-0442,user-006,EVSE-005,2026-05-21T23:06:00.821891Z,2026-05-22T00:06:00.821891Z,charge_only,TOU
research_20260521_500-0443,user-003,EVSE-027,2026-05-21T17:45:08.444867Z,2026-05-21T19:00:08.444867Z,charge_only,TOU
research_20260521_500-0444,user-008,EVSE-011,2026-05-21T12:05:22.344585Z,2026-05-21T13:20:22.344585Z,charge_only,TOU
research_20260521_500-0445,user-002,EVSE-049,2026-05-21T23:18:51.794206Z,2026-05-22T00:18:51.794206Z,charge_only,TOU
research_20260521_500-0446,user-002,EVSE-029,2026-05-21T21:55:49.802000Z,2026-05-21T22:15:49.802000Z,discharge_only,TOU
research_20260521_500-0447,user-007,EVSE-043,2026-05-21T22:24:15.721613Z,2026-05-21T22:44:15.721613Z,bidirectional,TOU
research_20260521_500-0448,user-008,EVSE-009,2026-05-21T04:53:57.771846Z,2026-05-21T06:08:57.771846Z,bidirectional,TOU
research_20260521_500-0449,user-006,EVSE-022,2026-05-21T16:30:53.336044Z,2026-05-21T17:45:53.336044Z,bidirectional,TOU
research_20260521_500-0450,user-008,EVSE-041,2026-05-21T09:35:20.536993Z,2026-05-21T10:15:20.536993Z,charge_only,TOU
research_20260521_500-0451,user-010,EVSE-049,2026-05-21T18:52:04.832944Z,2026-05-21T19:52:04.832944Z,charge_only,TOU
research_20260521_500-0452,user-004,EVSE-007,2026-05-21T19:14:07.920488Z,2026-05-21T19:44:07.920488Z,charge_only,TOU
research_20260521_500-0453,user-007,EVSE-034,2026-05-21T08:15:59.301361Z,2026-05-21T08:35:59.301361Z,charge_only,TOU
research_20260521_500-0454,user-007,EVSE-041,2026-05-21T02:54:07.290931Z,2026-05-21T03:14:07.290931Z,bidirectional,TOU
research_20260521_500-0455,user-010,EVSE-032,2026-05-21T09:53:15.044625Z,2026-05-21T11:08:15.044625Z,charge_only,TOU
research_20260521_500-0456,user-006,EVSE-011,2026-05-21T11:22:18.902017Z,2026-05-21T12:22:18.902017Z,charge_only,TOU
research_20260521_500-0457,user-009,EVSE-028,2026-05-21T21:56:56.829657Z,2026-05-21T22:16:56.829657Z,discharge_only,TOU
research_20260521_500-0458,user-006,EVSE-018,2026-05-21T04:40:30.814199Z,2026-05-21T05:20:30.814199Z,discharge_only,TOU
research_20260521_500-0459,user-002,EVSE-023,2026-05-21T15:20:15.532626Z,2026-05-21T16:35:15.532626Z,discharge_only,TOU
research_20260521_500-0460,user-007,EVSE-047,2026-05-21T04:15:31.182288Z,2026-05-21T04:35:31.182288Z,charge_only,TOU
research_20260521_500-0461,user-009,EVSE-022,2026-05-21T09:53:42.885570Z,2026-05-21T11:08:42.885570Z,charge_only,TOU
research_20260521_500-0462,user-007,EVSE-013,2026-05-21T05:40:30.487432Z,2026-05-21T06:55:30.487432Z,discharge_only,TOU
research_20260521_500-0463,user-008,EVSE-034,2026-05-21T08:38:50.114375Z,2026-05-21T09:18:50.114375Z,bidirectional,TOU
research_20260521_500-0464,user-009,EVSE-020,2026-05-21T23:43:05.531520Z,2026-05-22T00:23:05.531520Z,discharge_only,TOU
research_20260521_500-0465,user-008,EVSE-030,2026-05-21T20:10:21.300013Z,2026-05-21T21:25:21.300013Z,charge_only,TOU
research_20260521_500-0466,user-005,EVSE-003,2026-05-21T14:35:49.792219Z,2026-05-21T15:05:49.792219Z,bidirectional,TOU
research_20260521_500-0467,user-005,EVSE-003,2026-05-21T02:48:07.176100Z,2026-05-21T04:03:07.176100Z,charge_only,TOU
research_20260521_500-0468,user-008,EVSE-011,2026-05-21T14:50:08.158930Z,2026-05-21T15:50:08.158930Z,discharge_only,TOU
research_20260521_500-0469,user-002,EVSE-029,2026-05-21T19:43:46.757423Z,2026-05-21T20:03:46.757423Z,charge_only,TOU
research_20260521_500-0470,user-001,EVSE-002,2026-05-21T02:33:31.782226Z,2026-05-21T03:48:31.782226Z,discharge_only,TOU
research_20260521_500-0471,user-004,EVSE-003,2026-05-21T07:39:51.496981Z,2026-05-21T07:59:51.496981Z,charge_only,TOU
research_20260521_500-0472,user-006,EVSE-021,2026-05-21T16:14:20.484634Z,2026-05-21T16:44:20.484634Z,bidirectional,TOU
research_20260521_500-0473,user-004,EVSE-037,2026-05-21T22:23:56.193057Z,2026-05-21T23:03:56.193057Z,charge_only,TOU
research_20260521_500-0474,user-010,EVSE-048,2026-05-21T16:11:55.789273Z,2026-05-21T17:11:55.789273Z,charge_only,TOU
research_20260521_500-0475,user-001,EVSE-018,2026-05-21T18:24:02.849851Z,2026-05-21T19:39:02.849851Z,discharge_only,TOU
research_20260521_500-0476,user-001,EVSE-034,2026-05-21T11:28:56.584931Z,2026-05-21T12:28:56.584931Z,charge_only,TOU
research_20260521_500-0477,user-001,EVSE-013,2026-05-21T22:25:57.101539Z,2026-05-21T23:25:57.101539Z,charge_only,TOU
research_20260521_500-0478,user-004,EVSE-020,2026-05-21T16:42:32.098892Z,2026-05-21T17:57:32.098892Z,charge_only,TOU
research_20260521_500-0479,user-003,EVSE-026,2026-05-21T17:48:29.995206Z,2026-05-21T18:48:29.995206Z,charge_only,TOU
research_20260521_500-0480,user-008,EVSE-028,2026-05-21T16:35:45.144684Z,2026-05-21T17:50:45.144684Z,discharge_only,TOU
research_20260521_500-0481,user-001,EVSE-043,2026-05-21T01:52:05.117532Z,2026-05-21T02:32:05.117532Z,charge_only,TOU
research_20260521_500-0482,user-002,EVSE-049,2026-05-21T08:31:04.065442Z,2026-05-21T09:31:04.065442Z,charge_only,TOU
research_20260521_500-0483,user-002,EVSE-032,2026-05-21T21:21:38.720203Z,2026-05-21T22:36:38.720203Z,charge_only,TOU
research_20260521_500-0484,user-008,EVSE-007,2026-05-21T10:22:23.239608Z,2026-05-21T10:52:23.239608Z,bidirectional,TOU
research_20260521_500-0485,user-005,EVSE-018,2026-05-21T21:55:34.909687Z,2026-05-21T22:15:34.909687Z,bidirectional,TOU
research_20260521_500-0486,user-010,EVSE-031,2026-05-21T05:02:32.500699Z,2026-05-21T05:22:32.500699Z,bidirectional,TOU
research_20260521_500-0487,user-006,EVSE-045,2026-05-21T15:05:04.165439Z,2026-05-21T15:45:04.165439Z,charge_only,TOU
research_20260521_500-0488,user-003,EVSE-043,2026-05-21T23:22:01.211084Z,2026-05-21T23:42:01.211084Z,bidirectional,TOU
research_20260521_500-0489,user-006,EVSE-031,2026-05-21T23:35:03.141725Z,2026-05-22T00:15:03.141725Z,charge_only,TOU
research_20260521_500-0490,user-002,EVSE-030,2026-05-21T06:21:38.403006Z,2026-05-21T07:01:38.403006Z,bidirectional,TOU
research_20260521_500-0491,user-002,EVSE-041,2026-05-21T12:24:40.637686Z,2026-05-21T13:39:40.637686Z,bidirectional,TOU
research_20260521_500-0492,user-006,EVSE-009,2026-05-21T03:03:24.331554Z,2026-05-21T04:18:24.331554Z,bidirectional,TOU
research_20260521_500-0493,user-010,EVSE-038,2026-05-21T06:17:50.294250Z,2026-05-21T06:57:50.294250Z,charge_only,TOU
research_20260521_500-0494,user-009,EVSE-003,2026-05-21T03:31:35.921020Z,2026-05-21T04:11:35.921020Z,charge_only,TOU
research_20260521_500-0495,user-002,EVSE-047,2026-05-21T17:25:13.700311Z,2026-05-21T18:40:13.700311Z,charge_only,TOU
research_20260521_500-0496,user-003,EVSE-030,2026-05-21T00:11:52.138224Z,2026-05-21T01:26:52.138224Z,discharge_only,TOU
research_20260521_500-0497,user-008,EVSE-044,2026-05-21T07:16:49.442558Z,2026-05-21T07:56:49.442558Z,bidirectional,TOU
research_20260521_500-0498,user-002,EVSE-048,2026-05-21T15:26:57.555029Z,2026-05-21T16:26:57.555029Z,charge_only,TOU
research_20260521_500-0499,user-002,EVSE-038,2026-05-21T05:19:04.057920Z,2026-05-21T06:19:04.057920Z,charge_only,TOU
research_20260521_500-0500,user-007,EVSE-035,2026-05-21T16:49:21.406807Z,2026-05-21T17:19:21.406807Z,discharge_only,TOU
