session_id,match,import_consistent,export_consistent,net_consistent,settlement_consistent,audit_ok,audit_reason,batch_day,expected_hash,computed_hash,batch_root
run_20260521_224941-0169,True,True,True,True,True,True,,2026-05-23,0xb36ba221692214fa9e1292962c38b52249377357747482c7c61a63431a47f65c,0xb36ba221692214fa9e1292962c38b52249377357747482c7c61a63431a47f65c,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0170,True,True,True,True,True,True,,2026-05-23,0x018baf43c21b0e366f3adc47e0b6f8fc929a09435e0af53ed44c171de6b7ab47,0x018baf43c21b0e366f3adc47e0b6f8fc929a09435e0af53ed44c171de6b7ab47,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0171,True,True,True,True,True,True,,2026-05-23,0xfb37959bb8b36315ff87fec19dc74bd60aa87e243ed49de929eb73d1548438e1,0xfb37959bb8b36315ff87fec19dc74bd60aa87e243ed49de929eb73d1548438e1,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0172,True,True,True,True,True,True,,2026-05-23,0xab3f29f3fb1087b673d619dcafb2c8dd30d10fbc0d04be0bc2b6644fad8339af,0xab3f29f3fb1087b673d619dcafb2c8dd30d10fbc0d04be0bc2b6644fad8339af,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0173,True,True,True,True,True,True,,2026-05-23,0x7c1f342174b3761d66513adf00af0700be1c365bb990d0a102f70d35e424f9fa,0x7c1f342174b3761d66513adf00af0700be1c365bb990d0a102f70d35e424f9fa,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0174,True,True,True,True,True,True,,2026-05-23,0x4a7277c2ab98b37f4215843b8f1e70fc1e31b7abbfb6db68fb15735556df35c8,0x4a7277c2ab98b37f4215843b8f1e70fc1e31b7abbfb6db68fb15735556df35c8,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0175,True,True,True,True,True,True,,2026-05-23,0x4b1cd3db7c4fd4aedf805e9120254b14d58caf2eb35cce89d417ac78061459ec,0x4b1cd3db7c4fd4aedf805e9120254b14d58caf2eb35cce89d417ac78061459ec,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0176,True,True,True,True,True,True,,2026-05-23,0x8382e6a312ec1ba509feeccdab9ab5969bf25e62aee7003e0fd55f6062715904,0x8382e6a312ec1ba509feeccdab9ab5969bf25e62aee7003e0fd55f6062715904,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0177,True,True,True,True,True,True,,2026-05-23,0xdbf9b1b29918d59263a508143ebd939d64f3486bb43bb6854ef819c26e94919b,0xdbf9b1b29918d59263a508143ebd939d64f3486bb43bb6854ef819c26e94919b,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0178,True,True,True,True,True,True,,2026-05-23,0x314831c1a4167d3f45cbfb994d725f7c36e66e0c499ebbcd3a7453dcf429c8e2,0x314831c1a4167d3f45cbfb994d725f7c36e66e0c499ebbcd3a7453dcf429c8e2,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0179,True,True,True,True,True,True,,2026-05-23,0xf041b4c522fb2efeab1ebca9c6d5916c50fb7b4f4da8889ec4ab7205962d4e93,0xf041b4c522fb2efeab1ebca9c6d5916c50fb7b4f4da8889ec4ab7205962d4e93,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0180,True,True,True,True,True,True,,2026-05-23,0x6838703ccd46f9263f343404cd33a012c2d82a0e302aed306d4687062bbe2583,0x6838703ccd46f9263f343404cd33a012c2d82a0e302aed306d4687062bbe2583,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0181,True,True,True,True,True,True,,2026-05-23,0x18cdc0119d3a458a87b5f22632845a06768af38c1e4abf5ccb4903a987641aa0,0x18cdc0119d3a458a87b5f22632845a06768af38c1e4abf5ccb4903a987641aa0,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0182,True,True,True,True,True,True,,2026-05-23,0xfa270d2442ce9bc5d91adae72d0b568b1d4b1c4aeeb50ea7744565848d304361,0xfa270d2442ce9bc5d91adae72d0b568b1d4b1c4aeeb50ea7744565848d304361,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0183,True,True,True,True,True,True,,2026-05-23,0xfe96ec7017af4cc376c1a4e7e4edd93bfffd13efa803b710efa5b05c0749695c,0xfe96ec7017af4cc376c1a4e7e4edd93bfffd13efa803b710efa5b05c0749695c,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0184,True,True,True,True,True,True,,2026-05-23,0x992ab43ef904345dda17185fe32b9d6c06c36231eb62ca8894a4e928c5b54e7d,0x992ab43ef904345dda17185fe32b9d6c06c36231eb62ca8894a4e928c5b54e7d,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0185,True,True,True,True,True,True,,2026-05-23,0x6b81c3519dec76be108d654b15bb334cd0108aa5858339753365ea42b6fc5402,0x6b81c3519dec76be108d654b15bb334cd0108aa5858339753365ea42b6fc5402,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0186,True,True,True,True,True,True,,2026-05-23,0x4f052dc65f8e7976f508f7afd293f9e1d5e48aa74e12345d7ba9d8c5bdc37af3,0x4f052dc65f8e7976f508f7afd293f9e1d5e48aa74e12345d7ba9d8c5bdc37af3,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0187,True,True,True,True,True,True,,2026-05-23,0xfc9dd753dbbfeeea8ed549b6c58be8ee1b906eef5335d898ae337ce31059b6c8,0xfc9dd753dbbfeeea8ed549b6c58be8ee1b906eef5335d898ae337ce31059b6c8,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0188,True,True,True,True,True,True,,2026-05-23,0x5ccf11060454f905ce8865578c9b991f1ee3160e8eb325912bc73b9bef9a7047,0x5ccf11060454f905ce8865578c9b991f1ee3160e8eb325912bc73b9bef9a7047,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0189,True,True,True,True,True,True,,2026-05-23,0x1aa16bac0f729ad86e4c79ea94161a39d7843c9599dc443f16c54e2e63f54b07,0x1aa16bac0f729ad86e4c79ea94161a39d7843c9599dc443f16c54e2e63f54b07,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0190,True,True,True,True,True,True,,2026-05-23,0xcac9edf9d1386b7c4fdb5966c9d4836a3065d6f29c8d75b91ca5b6c0fd9bf560,0xcac9edf9d1386b7c4fdb5966c9d4836a3065d6f29c8d75b91ca5b6c0fd9bf560,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0191,True,True,True,True,True,True,,2026-05-23,0xf7953512596b979b21fc6ca505b0d14b167f47e5776162bb2c8863b9ea9af2f5,0xf7953512596b979b21fc6ca505b0d14b167f47e5776162bb2c8863b9ea9af2f5,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0192,True,True,True,True,True,True,,2026-05-23,0x76eacf2d185184a28ad60c54e75eb08afe99194f2c0b45a5c07cf06649d09661,0x76eacf2d185184a28ad60c54e75eb08afe99194f2c0b45a5c07cf06649d09661,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0193,True,True,True,True,True,True,,2026-05-23,0x3e4b5181998bbe0566467ee2cda29a9d5e54e9b03a38b69fa3f9c620694ee9bd,0x3e4b5181998bbe0566467ee2cda29a9d5e54e9b03a38b69fa3f9c620694ee9bd,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0194,True,True,True,True,True,True,,2026-05-23,0x90494037c8de1297d2d4517848b423ee8d5b66b2568951dc3da1ef472430acb9,0x90494037c8de1297d2d4517848b423ee8d5b66b2568951dc3da1ef472430acb9,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0195,True,True,True,True,True,True,,2026-05-23,0x6d653617a397346c72cd27c0b50c6f4dcc8d15cb043380c867f92b23a3769714,0x6d653617a397346c72cd27c0b50c6f4dcc8d15cb043380c867f92b23a3769714,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0196,True,True,True,True,True,True,,2026-05-23,0x31e60930d621504c2f6be0a2653541fd8282c7da50bfa71989f8da99c47dd522,0x31e60930d621504c2f6be0a2653541fd8282c7da50bfa71989f8da99c47dd522,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0197,True,True,True,True,True,True,,2026-05-23,0x3223d1f63fb6c0eb5a0a8ba01e83e1919db0ae7d980ba34f812449c3285a9dec,0x3223d1f63fb6c0eb5a0a8ba01e83e1919db0ae7d980ba34f812449c3285a9dec,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0198,True,True,True,True,True,True,,2026-05-23,0xfef437aa2b51979b7ca82bfd3d1fb8faab906314dd18d4539290450c477f1b0a,0xfef437aa2b51979b7ca82bfd3d1fb8faab906314dd18d4539290450c477f1b0a,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0199,True,True,True,True,True,True,,2026-05-23,0x280045b19d884c4bd83549c662dfaf9f1638f523afb1b6c422d593b58763f857,0x280045b19d884c4bd83549c662dfaf9f1638f523afb1b6c422d593b58763f857,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0200,True,True,True,True,True,True,,2026-05-23,0x6c191c5d3acd60d98d2dc1156c398f36fa0321b7fc8b806c17b76ceb30cea4ca,0x6c191c5d3acd60d98d2dc1156c398f36fa0321b7fc8b806c17b76ceb30cea4ca,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0201,True,True,True,True,True,True,,2026-05-23,0xaa921f7003d1f682c33523542f24d978be3f57034965dc0595030ef53cf4c44e,0xaa921f7003d1f682c33523542f24d978be3f57034965dc0595030ef53cf4c44e,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0202,True,True,True,True,True,True,,2026-05-23,0x53816e98257b3dc62526afc536b592e8f8daad5ebc54b9f50083603830133209,0x53816e98257b3dc62526afc536b592e8f8daad5ebc54b9f50083603830133209,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0203,True,True,True,True,True,True,,2026-05-23,0x303d2929e09c65ef73ef70a796073e8ad997ebcced04d72e1d0e57798fd7d2a3,0x303d2929e09c65ef73ef70a796073e8ad997ebcced04d72e1d0e57798fd7d2a3,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0204,True,True,True,True,True,True,,2026-05-23,0xe7d2d7253dae642fa0cb8127537c7f2183fb756602aee67cda7fa935ace17ca0,0xe7d2d7253dae642fa0cb8127537c7f2183fb756602aee67cda7fa935ace17ca0,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0205,True,True,True,True,True,True,,2026-05-23,0xfc6a76b9f7f65a9f714c6d2a1058652a25f3f109e1b3de8d5e17c278b64d4d90,0xfc6a76b9f7f65a9f714c6d2a1058652a25f3f109e1b3de8d5e17c278b64d4d90,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0206,True,True,True,True,True,True,,2026-05-23,0x2d67487690fd900a49d1b2b0b328105cf2c50a02ac0bc88312bb74ec9078021c,0x2d67487690fd900a49d1b2b0b328105cf2c50a02ac0bc88312bb74ec9078021c,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0207,True,True,True,True,True,True,,2026-05-23,0xfd2c03bf716f52161fa06046988d8b04d31b055b02f3f4289f895f6cbe2e3e61,0xfd2c03bf716f52161fa06046988d8b04d31b055b02f3f4289f895f6cbe2e3e61,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0208,True,True,True,True,True,True,,2026-05-23,0x56249328e25c1bd597a4137e8c59cf9ac957f977d8f9560f45dbefd0c73582f8,0x56249328e25c1bd597a4137e8c59cf9ac957f977d8f9560f45dbefd0c73582f8,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0209,True,True,True,True,True,True,,2026-05-23,0x2a953fe782db5c9e2929dc38badc8ceaf45a365d871c15ff40a0ae54769a2714,0x2a953fe782db5c9e2929dc38badc8ceaf45a365d871c15ff40a0ae54769a2714,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0210,True,True,True,True,True,True,,2026-05-23,0x3a1eb1708cd11d2fa714d2e689c998dcb047204add8dba75f8fed9575c1f2aa9,0x3a1eb1708cd11d2fa714d2e689c998dcb047204add8dba75f8fed9575c1f2aa9,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0211,True,True,True,True,True,True,,2026-05-23,0x179d1442210d5fabbffc4ed2a9d10fe81e9159b08871efe810cdc37d7c0f355b,0x179d1442210d5fabbffc4ed2a9d10fe81e9159b08871efe810cdc37d7c0f355b,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0212,True,True,True,True,True,True,,2026-05-23,0xe06384f634e12673442f2e5a8e53e5e64066cddebffc5b1316fcb67bf04bb41c,0xe06384f634e12673442f2e5a8e53e5e64066cddebffc5b1316fcb67bf04bb41c,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0213,True,True,True,True,True,True,,2026-05-23,0xc103ae838ec9ad046eae9f59770079a5fed2c0c0b64406b1f722412776f52b2e,0xc103ae838ec9ad046eae9f59770079a5fed2c0c0b64406b1f722412776f52b2e,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0214,True,True,True,True,True,True,,2026-05-23,0xc2f538581f4b4732e5e972dfdeb8fceacd049aa467ed0c605dfc83ee26b19b65,0xc2f538581f4b4732e5e972dfdeb8fceacd049aa467ed0c605dfc83ee26b19b65,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0215,True,True,True,True,True,True,,2026-05-23,0x6468b64ef4115ff5835c0587e5b64c99940f9a757333b9ae2390fb4f437f885b,0x6468b64ef4115ff5835c0587e5b64c99940f9a757333b9ae2390fb4f437f885b,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0216,True,True,True,True,True,True,,2026-05-23,0x1446ec9aaffdf897d7c8ab94f32fc7219057fdca255937ce2eb46903a18e0759,0x1446ec9aaffdf897d7c8ab94f32fc7219057fdca255937ce2eb46903a18e0759,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0217,True,True,True,True,True,True,,2026-05-23,0x2549e77d560573ac5b17446d4fd9e225e2424ea96064e8949a5fa1c6ad50ff4e,0x2549e77d560573ac5b17446d4fd9e225e2424ea96064e8949a5fa1c6ad50ff4e,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0218,True,True,True,True,True,True,,2026-05-23,0x54b525904ba49961ed5b92f2337627a87a537a3afbea55e5f9c6efe4cb3cb625,0x54b525904ba49961ed5b92f2337627a87a537a3afbea55e5f9c6efe4cb3cb625,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0219,True,True,True,True,True,True,,2026-05-23,0x73073b6cde2b2d8b28326f7e5651a5bdd5b9f06652fbdc67873cbb118d101c9d,0x73073b6cde2b2d8b28326f7e5651a5bdd5b9f06652fbdc67873cbb118d101c9d,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0220,True,True,True,True,True,True,,2026-05-23,0xabe32ccaf6a1f38da0b03c8537033c5e23da6b8eb0bffec834610c6df43b2594,0xabe32ccaf6a1f38da0b03c8537033c5e23da6b8eb0bffec834610c6df43b2594,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0221,True,True,True,True,True,True,,2026-05-23,0x6ccbf1c3a7eb15c271cc9ae79bb31a4c4d1ac9a56e9726e649d52b66a662cdac,0x6ccbf1c3a7eb15c271cc9ae79bb31a4c4d1ac9a56e9726e649d52b66a662cdac,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0222,True,True,True,True,True,True,,2026-05-23,0xacc60cf53fa2a513e591b82f14634296bb17bf7c96f2143524311e974eb666d3,0xacc60cf53fa2a513e591b82f14634296bb17bf7c96f2143524311e974eb666d3,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0223,True,True,True,True,True,True,,2026-05-23,0x2bc3c796328a1cb61860e6011cbc988d4fe392d104ed92d6f429b01aa430ff60,0x2bc3c796328a1cb61860e6011cbc988d4fe392d104ed92d6f429b01aa430ff60,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0224,True,True,True,True,True,True,,2026-05-23,0x89010c3790f55a71f1e76e8ff233c0a8709414efdf276a24e4522f6cd5fd27d7,0x89010c3790f55a71f1e76e8ff233c0a8709414efdf276a24e4522f6cd5fd27d7,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0225,True,True,True,True,True,True,,2026-05-23,0x98d047d932c49757836069dba2d9307fea5fd4d37a680438c5c2d040b5f98484,0x98d047d932c49757836069dba2d9307fea5fd4d37a680438c5c2d040b5f98484,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0226,True,True,True,True,True,True,,2026-05-23,0x40869289e7fc62ef44e49f1266a5dc7944ffd2ed570fb8c634bdded30df9422f,0x40869289e7fc62ef44e49f1266a5dc7944ffd2ed570fb8c634bdded30df9422f,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0227,True,True,True,True,True,True,,2026-05-23,0x596863add16c6ad136c5e8c409780c38ec2bd4d57087a2f598335092ae43ca99,0x596863add16c6ad136c5e8c409780c38ec2bd4d57087a2f598335092ae43ca99,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0228,True,True,True,True,True,True,,2026-05-23,0xbf7b5ea370b7874837cdebf84c674a4c195a8569b4c863b41651308cf433ec3f,0xbf7b5ea370b7874837cdebf84c674a4c195a8569b4c863b41651308cf433ec3f,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0229,True,True,True,True,True,True,,2026-05-23,0x29fb90904cc9b994f3a9cfe01c6d133dc52950b0484f3ed480cae4cf97747e06,0x29fb90904cc9b994f3a9cfe01c6d133dc52950b0484f3ed480cae4cf97747e06,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0230,True,True,True,True,True,True,,2026-05-23,0xa60c50b3841918adee6a6efeafa85a9d2bcc9d835f0a2fc93303d6a41e121da9,0xa60c50b3841918adee6a6efeafa85a9d2bcc9d835f0a2fc93303d6a41e121da9,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0231,True,True,True,True,True,True,,2026-05-23,0x7c810aa77db2ade78e0dc509609736835132b2863f4b68dc024bfec51c4ecd6f,0x7c810aa77db2ade78e0dc509609736835132b2863f4b68dc024bfec51c4ecd6f,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0232,True,True,True,True,True,True,,2026-05-23,0xc1be70c7081092e78e2f45ec89c9dd105878fc01f42260cc2e767c320610abca,0xc1be70c7081092e78e2f45ec89c9dd105878fc01f42260cc2e767c320610abca,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0233,True,True,True,True,True,True,,2026-05-23,0xaefd35e04ead20a48376628d46093dbdb73ad3ed394dae1b8baa6e830f4d60f9,0xaefd35e04ead20a48376628d46093dbdb73ad3ed394dae1b8baa6e830f4d60f9,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0234,True,True,True,True,True,True,,2026-05-23,0x73f7ba2758c26d68130b1163c151975821f4ffac3b1eee4d3799764784e557c3,0x73f7ba2758c26d68130b1163c151975821f4ffac3b1eee4d3799764784e557c3,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0235,True,True,True,True,True,True,,2026-05-23,0xe0d38d3e7f50e513823b9cb97371cf2ccd82a9c727f87603aa738835de8b8ad8,0xe0d38d3e7f50e513823b9cb97371cf2ccd82a9c727f87603aa738835de8b8ad8,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0236,True,True,True,True,True,True,,2026-05-23,0x54f083010b0412331f46f365b9d983e410ab2c7bde50e534d063a8c8371493e3,0x54f083010b0412331f46f365b9d983e410ab2c7bde50e534d063a8c8371493e3,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0237,True,True,True,True,True,True,,2026-05-23,0xb2e1dc5b4ae853474371874f4d39bdd1a3a9925860561a86a8e692e0aae95128,0xb2e1dc5b4ae853474371874f4d39bdd1a3a9925860561a86a8e692e0aae95128,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0238,True,True,True,True,True,True,,2026-05-23,0x57261b2cc4de6c76c15bcfbe3feede4deec936561bef0b20496d8a99252371a3,0x57261b2cc4de6c76c15bcfbe3feede4deec936561bef0b20496d8a99252371a3,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0239,True,True,True,True,True,True,,2026-05-23,0x77ce37f4243cf66999504189395617c73860f457e31a19e9b87e835d26329d29,0x77ce37f4243cf66999504189395617c73860f457e31a19e9b87e835d26329d29,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0240,True,True,True,True,True,True,,2026-05-23,0x299bd7242ae874f15105df3145e5eee2e4b0bebee9ba4d5b5f21011d39c5057d,0x299bd7242ae874f15105df3145e5eee2e4b0bebee9ba4d5b5f21011d39c5057d,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0241,True,True,True,True,True,True,,2026-05-23,0xce86b6e1c9813b152a2a8fff497513b56ac005b72f9a42711e303c9ac3eecba0,0xce86b6e1c9813b152a2a8fff497513b56ac005b72f9a42711e303c9ac3eecba0,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0242,True,True,True,True,True,True,,2026-05-23,0xcdbb93046d9675e965dc41d543031d7a3eaa014b3870ae5498a9b4a5ea6adcf9,0xcdbb93046d9675e965dc41d543031d7a3eaa014b3870ae5498a9b4a5ea6adcf9,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0243,True,True,True,True,True,True,,2026-05-23,0xd2c8b7b055ff14a2f69098b2b8f9775dc35fb0beb04b0096fcb89185d36e4054,0xd2c8b7b055ff14a2f69098b2b8f9775dc35fb0beb04b0096fcb89185d36e4054,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0244,True,True,True,True,True,True,,2026-05-23,0x6350068a0dfc171664cd0a548da6aaee56898fea3949711a02e5f8be528be1da,0x6350068a0dfc171664cd0a548da6aaee56898fea3949711a02e5f8be528be1da,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0245,True,True,True,True,True,True,,2026-05-23,0xa49154d8e07c6bb6f6ebf80129525078248f3e066de01c828cc878af45aaf4ce,0xa49154d8e07c6bb6f6ebf80129525078248f3e066de01c828cc878af45aaf4ce,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0246,True,True,True,True,True,True,,2026-05-23,0xb7eb3aa7bec59cd5db5bb543408139fa0f688bb85c737ff12febb09dc7df37a4,0xb7eb3aa7bec59cd5db5bb543408139fa0f688bb85c737ff12febb09dc7df37a4,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0247,True,True,True,True,True,True,,2026-05-23,0xd8456aecc5c7058e7cb7373a1543d1a84a288c28705ff19543964f410fd1ec8e,0xd8456aecc5c7058e7cb7373a1543d1a84a288c28705ff19543964f410fd1ec8e,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0248,True,True,True,True,True,True,,2026-05-23,0x2b08fa837b54e06f432c43e6c1affd20f902ef36b7b498a6a70c93da6f4e281d,0x2b08fa837b54e06f432c43e6c1affd20f902ef36b7b498a6a70c93da6f4e281d,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0249,True,True,True,True,True,True,,2026-05-23,0x8f732b04a1b88b4b53e8dec9f4bab4eb731479ce865524fee26a52fc519fc4d5,0x8f732b04a1b88b4b53e8dec9f4bab4eb731479ce865524fee26a52fc519fc4d5,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0250,True,True,True,True,True,True,,2026-05-23,0x1b2eeb51486d63d767197aff419ae2ee694551ef9c39d66d2005781661e4bf35,0x1b2eeb51486d63d767197aff419ae2ee694551ef9c39d66d2005781661e4bf35,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0251,True,True,True,True,True,True,,2026-05-23,0x8cd4db6ea8f349a3011c3a52d65cec467e059134fe1ac54bd6a8efa885815449,0x8cd4db6ea8f349a3011c3a52d65cec467e059134fe1ac54bd6a8efa885815449,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0252,True,True,True,True,True,True,,2026-05-23,0x7196f7a8f7f5f637db6b5ac0736800823c1af0d06ac893a833ba8ca06fdfc2cf,0x7196f7a8f7f5f637db6b5ac0736800823c1af0d06ac893a833ba8ca06fdfc2cf,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
